tag,step,wall_time,value
train/loss,0,1768737607.8884094,0.26684391498565674
train/loss,100,1768737608.300659,0.1452343463897705
train/loss,200,1768737608.7138016,0.18785648047924042
train/loss,300,1768737609.12218,0.12031710147857666
train/loss,400,1768737609.5284522,0.16375350952148438
train/loss,500,1768737609.9313037,0.11671730130910873
train/loss,600,1768737610.3383718,0.11039256304502487
train/loss,700,1768737610.7388422,0.11536198109388351
train/loss,800,1768737611.1367598,0.13650447130203247
train/loss,900,1768737611.5348818,0.16698873043060303
train/loss,1000,1768737617.362698,0.10846789926290512
train/loss,1100,1768737617.8433769,0.14713886380195618
train/loss,1200,1768737618.262251,0.10765983909368515
train/loss,1300,1768737618.6721632,0.1524496078491211
train/loss,1400,1768737619.0707858,0.13074633479118347
train/loss,1500,1768737619.4845839,0.13926345109939575
train/loss,1600,1768737619.9309638,0.15746426582336426
train/loss,1700,1768737620.331297,0.09931273758411407
train/loss,1800,1768737620.732936,0.10754748433828354
train/loss,1900,1768737621.1403983,0.1494910717010498
train/loss,2000,1768737627.0569735,0.10780400037765503
train/loss,2100,1768737627.5005789,0.14039137959480286
train/loss,2200,1768737627.95119,0.11149680614471436
train/loss,2300,1768737628.4044113,0.10841469466686249
train/loss,2400,1768737628.8475425,0.10206010192632675
train/loss,2500,1768737629.2831342,0.12327458709478378
train/loss,2600,1768737629.7202806,0.11775355041027069
train/loss,2700,1768737630.15619,0.15178442001342773
train/loss,2800,1768737630.5942266,0.08776441216468811
train/loss,2900,1768737631.037992,0.11311376094818115
train/loss,3000,1768737636.8660986,0.1482589691877365
train/loss,3100,1768737637.3140671,0.0809139609336853
train/loss,3200,1768737637.7376394,0.1531933844089508
train/loss,3300,1768737638.1431541,0.1645374745130539
train/loss,3400,1768737638.5505002,0.11387062072753906
train/loss,3500,1768737638.9574065,0.21304625272750854
train/loss,3600,1768737639.3639858,0.2519817352294922
train/loss,3700,1768737639.773818,0.09001757949590683
train/loss,3800,1768737640.1809409,0.12362083047628403
train/loss,3900,1768737640.587061,0.15848660469055176
train/loss,4000,1768737646.4057727,0.1493414342403412
train/loss,4100,1768737646.8536985,0.08073490113019943
train/loss,4200,1768737647.297435,0.24961233139038086
train/loss,4300,1768737647.7435112,0.13498938083648682
train/loss,4400,1768737648.191429,0.14757440984249115
train/loss,4500,1768737648.6307478,0.09007503092288971
train/loss,4600,1768737649.0706844,0.1405060589313507
train/loss,4700,1768737649.510869,0.13836470246315002
train/loss,4800,1768737649.9484,0.16586191952228546
train/loss,4900,1768737650.362414,0.10660892724990845
train/loss,5000,1768737655.9703739,0.14342135190963745
train/loss,5100,1768737656.4104252,0.17559866607189178
train/loss,5200,1768737656.862058,0.12583553791046143
train/loss,5300,1768737657.3121026,0.14340278506278992
train/loss,5400,1768737657.7620673,0.10607574880123138
train/loss,5500,1768737658.2012641,0.16665032505989075
train/loss,5600,1768737658.6416676,0.14970768988132477
train/loss,5700,1768737659.0417964,0.10101854801177979
train/loss,5800,1768737659.4431992,0.18255631625652313
train/loss,5900,1768737659.842945,0.11038002371788025
train/loss,6000,1768737665.5704408,0.11976784467697144
train/loss,6100,1768737665.9727929,0.13456109166145325
train/loss,6200,1768737666.3753803,0.0922667384147644
train/loss,6300,1768737666.7790194,0.13416926562786102
train/loss,6400,1768737667.1805658,0.11115294694900513
train/loss,6500,1768737667.5803788,0.14176666736602783
train/loss,6600,1768737667.9805486,0.11285477131605148
train/loss,6700,1768737668.3837852,0.13616794347763062
train/loss,6800,1768737668.787473,0.12000320851802826
train/loss,6900,1768737669.190585,0.17889496684074402
train/loss,7000,1768737675.391992,0.2082868069410324
train/loss,7100,1768737675.7966816,0.1309031844139099
train/loss,7200,1768737676.1993585,0.12884365022182465
train/loss,7300,1768737676.6002402,0.10585711896419525
train/loss,7400,1768737676.9992442,0.24189063906669617
train/loss,7500,1768737677.4000354,0.1549055576324463
train/loss,7600,1768737677.7998967,0.14804577827453613
train/loss,7700,1768737678.2032108,0.07899373024702072
train/loss,7800,1768737678.6031964,0.07433748245239258
train/loss,7900,1768737679.0037005,0.12232606112957001
train/loss,8000,1768737684.1495783,0.11324819922447205
train/loss,8100,1768737684.57291,0.12203922122716904
train/loss,8200,1768737684.978509,0.14628075063228607
train/loss,8300,1768737685.388214,0.13620947301387787
train/loss,8400,1768737685.7964346,0.19614803791046143
train/loss,8500,1768737686.2049062,0.11159811913967133
train/loss,8600,1768737686.6118827,0.13563275337219238
train/loss,8700,1768737687.0189884,0.1324463188648224
train/loss,8800,1768737687.4238195,0.1151321530342102
train/loss,8900,1768737687.8314433,0.16809186339378357
train/loss,9000,1768737694.0545309,0.13225865364074707
train/loss,9100,1768737694.4946454,0.24384057521820068
train/loss,9200,1768737694.9305236,0.12392282485961914
train/loss,9300,1768737695.3675625,0.10673941671848297
train/loss,9400,1768737695.8072932,0.13935382664203644
train/loss,9500,1768737696.2469523,0.1626274585723877
train/loss,9600,1768737696.686744,0.10346728563308716
train/loss,9700,1768737697.1254065,0.13340364396572113
train/loss,9800,1768737697.5670142,0.18574434518814087
train/loss,9900,1768737698.0008132,0.11828482151031494
train/loss,10000,1768737703.6254642,0.14369836449623108
train/loss,10100,1768737704.0265179,0.08656935393810272
train/loss,10200,1768737704.459922,0.1352233588695526
train/loss,10300,1768737704.8986762,0.13969849050045013
train/loss,10400,1768737705.3458006,0.09012579917907715
train/loss,10500,1768737705.7871163,0.1342264860868454
train/loss,10600,1768737706.2112646,0.1693248152732849
train/loss,10700,1768737706.615969,0.14612403512001038
train/loss,10800,1768737707.021686,0.10231569409370422
train/loss,10900,1768737707.4260182,0.10802127420902252
train/loss,11000,1768737713.5895698,0.20313212275505066
train/loss,11100,1768737713.9917545,0.1400303691625595
train/loss,11200,1768737714.3950868,0.11798703670501709
train/loss,11300,1768737714.797735,0.1384681761264801
train/loss,11400,1768737715.2013679,0.10840718448162079
train/loss,11500,1768737715.6066027,0.12245895713567734
train/loss,11600,1768737716.0143616,0.14065007865428925
train/loss,11700,1768737716.420383,0.17265844345092773
train/loss,11800,1768737716.8289137,0.12443535029888153
train/loss,11900,1768737717.2370872,0.11358245462179184
train/loss,12000,1768737723.5909548,0.1495431661605835
train/loss,12100,1768737723.9948754,0.08318980783224106
train/loss,12200,1768737724.3943448,0.23437516391277313
train/loss,12300,1768737724.790962,0.13062462210655212
train/loss,12400,1768737725.1892676,0.12868346273899078
train/loss,12500,1768737725.585794,0.07168220728635788
train/loss,12600,1768737725.9824743,0.06455685198307037
train/loss,12700,1768737726.3797069,0.1453261375427246
train/loss,12800,1768737726.7763548,0.22867333889007568
train/loss,12900,1768737727.1753955,0.13191398978233337
train/loss,13000,1768737732.7930179,0.14399051666259766
train/loss,13100,1768737733.2469788,0.15007320046424866
train/loss,13200,1768737733.7037952,0.12112616002559662
train/loss,13300,1768737734.1586123,0.1299273818731308
train/loss,13400,1768737734.6095924,0.08794065564870834
train/loss,13500,1768737735.0578294,0.13103729486465454
train/loss,13600,1768737735.5075982,0.20315837860107422
train/loss,13700,1768737735.950992,0.1900569498538971
train/loss,13800,1768737736.3608887,0.1420900970697403
train/loss,13900,1768737736.7726812,0.18485531210899353
train/loss,14000,1768737741.873092,0.15356436371803284
train/loss,14100,1768737742.2928505,0.12274166941642761
train/loss,14200,1768737742.7342122,0.10635311901569366
train/loss,14300,1768737743.175209,0.11002477258443832
train/loss,14400,1768737743.6158783,0.08470308780670166
train/loss,14500,1768737744.0538127,0.13543793559074402
train/loss,14600,1768737744.4889956,0.12800224125385284
train/loss,14700,1768737744.8915422,0.10388645529747009
