step,train/loss,train/psnr,val/avg_psnr,val/imagenet-noise_psnr,val/imagenet-noise_ssim
800,0.13650447130203247,16.62713623046875,,,
900,0.16698873043060303,15.73397445678711,,,
1000,0.10846789926290512,16.898738861083984,,,
1100,0.14713886380195618,15.266013145446777,,,
1200,0.10765983909368515,17.418338775634766,,,
1300,0.1524496078491211,16.24248504638672,,,
1400,0.13074633479118347,16.659381866455078,,,
1500,0.13926345109939575,16.495765686035156,,,
1600,0.15746426582336426,15.671920776367188,,,
1700,0.09931273758411407,17.70139503479004,,,
1800,0.10754748433828354,16.71076202392578,,,
1900,0.1494910717010498,16.037364959716797,,,
2000,0.10780400037765503,17.18357276916504,,,
2100,0.14039137959480286,16.76919937133789,,,
2200,0.11149680614471436,17.043895721435547,,,
2300,0.10841469466686249,16.67188835144043,,,
2400,0.10206010192632675,17.27413558959961,,,
2500,0.12327458709478378,17.74032974243164,,,
2600,0.11775355041027069,16.55896759033203,,,
2700,0.15178442001342773,15.774038314819336,,,
2800,0.08776441216468811,18.708885192871094,,,
2900,0.11311376094818115,17.023494720458984,,,
3000,0.1482589691877365,15.824419021606445,,,
3100,0.0809139609336853,18.155155181884766,,,
3200,0.1531933844089508,15.813728332519531,,,
3300,0.1645374745130539,16.614877700805664,,,
3400,0.11387062072753906,16.821022033691406,,,
3500,0.21304625272750854,14.350306510925293,,,
3600,0.2519817352294922,13.988631248474121,,,
3700,0.09001757949590683,17.958324432373047,,,
3800,0.12362083047628403,16.959444046020508,,,
3900,0.15848660469055176,16.559267044067383,,,
4000,0.1493414342403412,17.405075073242188,,,
4100,0.08073490113019943,18.173559188842773,,,
4200,0.24961233139038086,13.499777793884277,,,
4300,0.13498938083648682,16.581533432006836,,,
4400,0.14757440984249115,16.42627716064453,,,
4500,0.09007503092288971,17.47974395751953,,,
4600,0.1405060589313507,16.572797775268555,,,
4700,0.13836470246315002,15.779455184936523,,,
4800,0.16586191952228546,15.838029861450195,,,
4900,0.10660892724990845,16.913328170776367,,,
5000,0.14342135190963745,16.58255386352539,,,
5100,0.17559866607189178,15.374305725097656,,,
5200,0.12583553791046143,17.51167869567871,,,
5300,0.14340278506278992,15.886388778686523,,,
5400,0.10607574880123138,17.37784194946289,,,
5500,0.16665032505989075,14.675956726074219,,,
5600,0.14970768988132477,16.268444061279297,,,
5700,0.10101854801177979,17.89361000061035,,,
5800,0.18255631625652313,16.185985565185547,,,
5900,0.11038002371788025,16.96562385559082,,,
6000,0.11976784467697144,16.57455825805664,,,
6100,0.13456109166145325,16.408477783203125,,,
6200,0.0922667384147644,18.440242767333984,,,
6300,0.13416926562786102,17.043445587158203,,,
6400,0.11115294694900513,17.159832000732422,,,
6500,0.14176666736602783,15.861528396606445,,,
6600,0.11285477131605148,17.867088317871094,,,
6700,0.13616794347763062,16.607397079467773,,,
6800,0.12000320851802826,17.033279418945312,,,
6900,0.17889496684074402,15.038640975952148,,,
7000,0.2082868069410324,15.805432319641113,,,
7100,0.1309031844139099,17.45400047302246,,,
7200,0.12884365022182465,16.480297088623047,,,
7300,0.10585711896419525,17.37110137939453,,,
7400,0.24189063906669617,14.03858757019043,,,
7500,0.1549055576324463,15.255447387695312,,,
7600,0.14804577827453613,17.18008804321289,,,
7700,0.07899373024702072,18.529769897460938,,,
7800,0.07433748245239258,18.719409942626953,,,
7900,0.12232606112957001,16.639732360839844,,,
8000,0.11324819922447205,17.638221740722656,,,
8100,0.12203922122716904,17.379169464111328,,,
8200,0.14628075063228607,16.02790069580078,,,
8300,0.13620947301387787,16.793216705322266,,,
8400,0.19614803791046143,15.813386917114258,,,
8500,0.11159811913967133,16.733806610107422,,,
8600,0.13563275337219238,16.68893051147461,,,
8700,0.1324463188648224,16.336822509765625,,,
8800,0.1151321530342102,16.98403549194336,,,
8900,0.16809186339378357,16.02950668334961,,,
9000,0.13225865364074707,16.36500358581543,,,
9100,0.24384057521820068,14.607983589172363,,,
9200,0.12392282485961914,16.7612247467041,,,
9300,0.10673941671848297,17.86377716064453,,,
9400,0.13935382664203644,16.84424591064453,,,
9500,0.1626274585723877,15.843687057495117,,,
9600,0.10346728563308716,17.245410919189453,,,
9700,0.13340364396572113,15.751055717468262,,,
9800,0.18574434518814087,16.24209213256836,,,
9900,0.11828482151031494,16.783592224121094,,,
10000,0.14369836449623108,16.263078689575195,,,
10100,0.08656935393810272,17.891088485717773,,,
10200,0.1352233588695526,17.36377716064453,,,
10300,0.13969849050045013,15.580999374389648,,,
10400,0.09012579917907715,17.977252960205078,,,
10500,0.1342264860868454,15.933387756347656,,,
10600,0.1693248152732849,15.641565322875977,,,
10700,0.14612403512001038,16.350360870361328,,,
10800,0.10231569409370422,17.30919647216797,,,
10900,0.10802127420902252,18.04506492614746,,,
11000,0.20313212275505066,14.829116821289062,,,
11100,0.1400303691625595,16.456819534301758,,,
11200,0.11798703670501709,16.306663513183594,,,
11300,0.1384681761264801,16.31229591369629,,,
11400,0.10840718448162079,17.856952667236328,,,
11500,0.12245895713567734,17.009265899658203,,,
11600,0.14065007865428925,16.39148712158203,,,
11700,0.17265844345092773,16.68168830871582,,,
11800,0.12443535029888153,17.173736572265625,,,
11900,0.11358245462179184,17.488300323486328,,,
12000,0.1495431661605835,16.572568893432617,,,
12100,0.08318980783224106,17.708223342895508,,,
12200,0.23437516391277313,12.72755241394043,,,
12300,0.13062462210655212,16.62554168701172,,,
12400,0.12868346273899078,16.169713973999023,,,
12500,0.07168220728635788,18.46295166015625,,,
12600,0.06455685198307037,18.943893432617188,,,
12700,0.1453261375427246,17.447439193725586,,,
12800,0.22867333889007568,14.150606155395508,,,
12900,0.13191398978233337,16.519397735595703,,,
13000,0.14399051666259766,18.107267379760742,,,
13100,0.15007320046424866,14.986176490783691,,,
13200,0.12112616002559662,16.04708480834961,,,
13300,0.1299273818731308,16.89288330078125,,,
13400,0.08794065564870834,18.08770751953125,,,
13500,0.13103729486465454,16.297382354736328,,,
13600,0.20315837860107422,15.334245681762695,,,
13700,0.1900569498538971,15.705554962158203,,,
13800,0.1420900970697403,15.797674179077148,,,
13900,0.18485531210899353,15.195857048034668,,,
14000,0.15356436371803284,16.30971908569336,,,
14100,0.12274166941642761,16.75835609436035,,,
14200,0.10635311901569366,17.69172477722168,,,
14300,0.11002477258443832,17.40846061706543,,,
14400,0.08470308780670166,17.969675064086914,,,
14500,0.13543793559074402,16.92430305480957,,,
14600,0.12800224125385284,16.15822410583496,,,
14700,0.10388645529747009,18.19550895690918,,,
14800,0.1321893185377121,16.47488021850586,,,
14900,0.10165382921695709,16.748218536376953,,,
15000,0.14309629797935486,15.80801773071289,,,
15100,0.130333811044693,17.214439392089844,,,
15200,0.14493612945079803,16.236217498779297,,,
15300,0.10106788575649261,17.12462615966797,,,
15400,0.11666043847799301,16.885120391845703,,,
15500,0.18574365973472595,15.21409797668457,,,
15600,0.15912523865699768,16.244426727294922,,,
15700,0.15410245954990387,15.388545036315918,,,
15800,0.11002887785434723,17.434799194335938,,,
15900,0.18642352521419525,14.62839412689209,,,
16000,0.10402289032936096,18.158496856689453,,,
16100,0.10430420935153961,17.672395706176758,,,
16200,0.09611979126930237,17.460203170776367,,,
16300,0.132113978266716,17.244220733642578,,,
16400,0.08853232860565186,18.10851287841797,,,
16500,0.143251433968544,16.312274932861328,,,
16600,0.10581636428833008,18.190277099609375,,,
16700,0.11797692626714706,17.368038177490234,,,
16800,0.13765589892864227,16.265859603881836,,,
16900,0.1504240185022354,16.749053955078125,,,
17000,0.1407610923051834,16.40530014038086,,,
17100,0.1537770926952362,16.748004913330078,,,
17200,0.13639096915721893,16.30146598815918,,,
17300,0.15931090712547302,16.18466567993164,,,
17400,0.08287209272384644,17.857524871826172,,,
17500,0.11567114293575287,16.12295150756836,,,
17600,0.16844187676906586,15.760957717895508,,,
17700,0.12092871963977814,17.18956184387207,,,
17800,0.06577838957309723,18.654834747314453,,,
17900,0.13151860237121582,17.120525360107422,,,
18000,0.07836213707923889,17.88502311706543,,,
18100,0.15839417278766632,16.057647705078125,,,
18200,0.11761680245399475,17.13290023803711,,,
18300,0.19181972742080688,15.442743301391602,,,
18400,0.17521290481090546,15.193392753601074,,,
18500,0.13082128763198853,16.614788055419922,,,
18600,0.13425561785697937,16.365196228027344,,,
18700,0.20200228691101074,15.504817962646484,,,
18800,0.10005911439657211,17.122928619384766,,,
18900,0.17817065119743347,15.412189483642578,,,
19000,0.1129583939909935,16.844308853149414,,,
19100,0.11261167377233505,16.927648544311523,,,
19200,0.1247464269399643,16.51496124267578,,,
19300,0.10702972859144211,16.91364288330078,,,
19400,0.17465204000473022,14.504636764526367,,,
19500,0.1481349766254425,15.475780487060547,,,
19600,0.1372145116329193,16.055564880371094,,,
19700,0.1480371206998825,17.012001037597656,,,
19800,0.08765803277492523,18.659523010253906,,,
19900,0.13462388515472412,16.121620178222656,,,
20000,0.2823230028152466,14.066174507141113,,,
20100,0.12748602032661438,17.30899429321289,,,
20200,0.07653596997261047,17.92209243774414,,,
20300,0.15569806098937988,15.847916603088379,,,
20400,0.14265701174736023,15.82568073272705,,,
20500,0.1482517421245575,16.65637969970703,,,
20600,0.09492545574903488,17.966442108154297,,,
20700,0.10791432857513428,17.508892059326172,,,
20800,0.18844035267829895,15.990676879882812,,,
20900,0.20920048654079437,14.543087005615234,,,
21000,0.17468109726905823,16.525022506713867,,,
21100,0.12806832790374756,16.407316207885742,,,
21200,0.15851625800132751,16.425251007080078,,,
21300,0.1475890576839447,16.654281616210938,,,
21400,0.13679778575897217,16.230693817138672,,,
21500,0.11512231826782227,16.97800636291504,,,
21600,0.09745626151561737,17.400909423828125,,,
21700,0.12112175673246384,16.4064998626709,,,
21800,0.15873950719833374,15.451757431030273,,,
21900,0.24133175611495972,15.729900360107422,,,
22000,0.184196338057518,15.386287689208984,,,
22100,0.15616604685783386,16.671512603759766,,,
22200,0.1324920952320099,17.270118713378906,,,
22300,0.07265856117010117,18.14369010925293,,,
22400,0.140367791056633,16.63720703125,,,
22500,0.17549370229244232,15.788348197937012,,,
22600,0.1533137857913971,15.486373901367188,,,
22700,0.16630509495735168,16.302024841308594,,,
22800,0.15235894918441772,15.403644561767578,,,
22900,0.17453646659851074,15.642791748046875,,,
23000,0.13955208659172058,16.916812896728516,,,
23100,0.10368812084197998,16.617782592773438,,,
23200,0.14902198314666748,16.370563507080078,,,
23300,0.14678502082824707,16.11840057373047,,,
23400,0.11391761153936386,17.09882926940918,,,
23500,0.18602654337882996,14.478700637817383,,,
23600,0.2247304916381836,14.865628242492676,,,
23700,0.08807532489299774,18.058080673217773,,,
23800,0.13710837066173553,17.05680274963379,,,
23900,0.05324278026819229,20.12774658203125,,,
24000,0.13764922320842743,16.542007446289062,,,
24100,0.12647579610347748,17.947689056396484,,,
24200,0.10090052336454391,17.757305145263672,,,
24300,0.09468283504247665,17.389474868774414,,,
24400,0.14593397080898285,16.820846557617188,,,
24500,0.1494673192501068,15.322219848632812,,,
24600,0.19483959674835205,14.594247817993164,,,
24700,0.1991124153137207,13.938211441040039,,,
24800,0.08984403312206268,17.360097885131836,,,
24900,0.2051365226507187,14.994882583618164,,,
25000,0.08219517767429352,18.618261337280273,,,
25100,0.17587284743785858,15.264666557312012,,,
25200,0.13575167953968048,16.007518768310547,,,
25300,0.14333292841911316,16.95884895324707,,,
25400,0.17487186193466187,16.17135238647461,,,
25500,0.08973750472068787,17.877849578857422,,,
25600,0.11199909448623657,17.181642532348633,,,
25700,0.10455004870891571,17.960111618041992,,,
25800,0.12107130885124207,17.1859130859375,,,
25900,0.09424345195293427,17.73452377319336,,,
26000,0.09458475559949875,17.26185417175293,,,
26100,0.11039179563522339,17.229949951171875,,,
26200,0.15000873804092407,15.683221817016602,,,
26300,0.1712353676557541,15.825758934020996,,,
26400,0.10006384551525116,16.846355438232422,,,
26500,0.12514308094978333,17.10006332397461,,,
26600,0.11993323266506195,17.459026336669922,,,
26700,0.07209813594818115,18.012557983398438,,,
26800,0.18658249080181122,15.503434181213379,,,
26900,0.12958356738090515,16.9617919921875,,,
27000,0.17360089719295502,15.464982986450195,,,
27100,0.1448068469762802,16.080671310424805,,,
27200,0.14712993800640106,15.868012428283691,,,
27300,0.12364493310451508,17.289772033691406,,,
27400,0.1985241174697876,15.746369361877441,,,
27500,0.10591520369052887,17.595226287841797,,,
27600,0.08263103663921356,17.889488220214844,,,
27700,0.1128123328089714,17.09449005126953,,,
27800,0.13744664192199707,15.62399673461914,,,
27900,0.09660544991493225,17.153676986694336,,,
28000,0.14332978427410126,16.158287048339844,,,
28100,0.14695411920547485,15.460747718811035,,,
28200,0.13318896293640137,16.321571350097656,,,
28300,0.11476965248584747,16.884143829345703,,,
28400,0.250857412815094,13.878498077392578,,,
28500,0.15352003276348114,17.05582618713379,,,
28600,0.06898701936006546,18.727596282958984,,,
28700,0.13000904023647308,16.818294525146484,,,
28800,0.11713524907827377,16.782766342163086,,,
28900,0.09541451185941696,18.216529846191406,,,
29000,0.10463802516460419,17.26360511779785,,,
29100,0.13432489335536957,16.428747177124023,,,
29200,0.13718053698539734,16.27823257446289,,,
29300,0.1387232393026352,15.955826759338379,,,
29400,0.10645883530378342,17.471485137939453,,,
29500,0.16510531306266785,15.345142364501953,,,
29600,0.14028820395469666,16.178375244140625,,,
29700,0.11707453429698944,17.283491134643555,,,
29800,0.07873566448688507,18.898483276367188,,,
29900,0.19591902196407318,16.219280242919922,,,
30000,0.10688275098800659,17.14966583251953,,,
30100,0.10389268398284912,17.37106704711914,,,
30200,0.1314336657524109,16.293012619018555,,,
30300,0.12412144243717194,16.226913452148438,,,
30400,0.19259262084960938,16.604225158691406,,,
30500,0.14094547927379608,16.029008865356445,,,
30600,0.1278449296951294,17.142257690429688,,,
30700,0.10308346152305603,17.450193405151367,,,
30800,0.1547047346830368,16.39911651611328,,,
30900,0.1099211573600769,17.39943504333496,,,
31000,0.08381938934326172,17.615684509277344,,,
31100,0.18197232484817505,15.899164199829102,,,
31200,0.12766268849372864,16.906532287597656,,,
31300,0.13217104971408844,16.843955993652344,,,
31400,0.18792498111724854,16.50412368774414,,,
31500,0.116360604763031,17.073532104492188,,,
31600,0.07934936136007309,18.29763412475586,,,
31700,0.1500711739063263,15.587039947509766,,,
31800,0.08604579418897629,17.908493041992188,,,
31900,0.11803226172924042,16.651901245117188,,,
32000,0.14060254395008087,16.677568435668945,,,
32100,0.1750917136669159,15.510980606079102,,,
32200,0.10082679986953735,17.968103408813477,,,
32300,0.15385544300079346,16.05060577392578,,,
32400,0.17599570751190186,14.590047836303711,,,
32500,0.16352787613868713,16.04214859008789,,,
32600,0.08090095967054367,18.197166442871094,,,
32700,0.09890396893024445,17.56809425354004,,,
32800,0.11403962224721909,17.487262725830078,,,
32900,0.150994673371315,16.0335693359375,,,
33000,0.15051648020744324,16.424509048461914,,,
33100,0.13129153847694397,16.870532989501953,,,
33200,0.13171404600143433,16.771881103515625,,,
33300,0.13468465209007263,16.76862335205078,,,
33400,0.11639722436666489,16.609474182128906,,,
33500,0.1378856599330902,16.677289962768555,,,
33600,0.14353986084461212,15.892337799072266,,,
33700,0.14347371459007263,16.254802703857422,,,
33800,0.13532374799251556,16.90951156616211,,,
33900,0.21931569278240204,14.148183822631836,,,
34000,0.1452828049659729,16.58241081237793,,,
34100,0.181055948138237,15.062826156616211,,,
34200,0.1843271255493164,15.022919654846191,,,
34300,0.134628027677536,16.81369972229004,,,
34400,0.14343741536140442,16.19536018371582,,,
34500,0.12902885675430298,16.68682861328125,,,
34600,0.18994295597076416,15.461038589477539,,,
34700,0.10938547551631927,16.7318058013916,,,
34800,0.12170301377773285,16.607898712158203,,,
34900,0.18024705350399017,15.850364685058594,,,
35000,0.1102622002363205,17.11208152770996,,,
35100,0.07841628044843674,18.449047088623047,,,
35200,0.14603832364082336,15.88705062866211,,,
35300,0.20929944515228271,14.587472915649414,,,
35400,0.13476741313934326,17.077669143676758,,,
35500,0.07486508786678314,18.283287048339844,,,
35600,0.127256840467453,16.853496551513672,,,
35700,0.1332642138004303,16.56656837463379,,,
35800,0.07555653899908066,18.353046417236328,,,
35900,0.12518543004989624,16.435428619384766,,,
36000,0.10779082775115967,17.173988342285156,,,
36100,0.12444411218166351,16.841644287109375,,,
36200,0.1655445098876953,16.2037410736084,,,
36300,0.15546344220638275,15.721404075622559,,,
36400,0.12194153666496277,16.2351016998291,,,
36500,0.1287442147731781,16.80786895751953,,,
36600,0.10969322919845581,16.799602508544922,,,
36700,0.13691630959510803,16.739011764526367,,,
36800,0.08728879690170288,18.063392639160156,,,
36900,0.11981116980314255,17.505807876586914,,,
37000,0.12020941823720932,16.84069061279297,,,
37100,0.2086857259273529,16.368896484375,,,
37200,0.1183992475271225,17.724178314208984,,,
37300,0.16756415367126465,15.07204818725586,,,
37400,0.1263851374387741,16.726573944091797,,,
37500,0.1512710154056549,16.59360122680664,,,
37600,0.17941968142986298,15.518182754516602,,,
37700,0.1170894205570221,17.52602767944336,,,
37800,0.12082364410161972,16.66417694091797,,,
37900,0.1225258857011795,16.98520851135254,,,
38000,0.11700829118490219,17.349716186523438,,,
38100,0.14542406797409058,16.0296688079834,,,
38200,0.11521410942077637,16.81015396118164,,,
38300,0.11320576071739197,17.173770904541016,,,
38400,0.14229509234428406,16.602123260498047,,,
38500,0.10603650659322739,17.374759674072266,,,
38600,0.17226170003414154,15.075447082519531,,,
38700,0.08257173001766205,18.126882553100586,,,
38800,0.18077580630779266,14.965240478515625,,,
38900,0.11454762518405914,17.03722381591797,,,
39000,0.12242260575294495,17.05687713623047,,,
39100,0.10916408151388168,16.775920867919922,,,
39200,0.19882600009441376,14.862156867980957,,,
39300,0.0822308212518692,18.170269012451172,,,
39400,0.15759776532649994,15.583616256713867,,,
39500,0.10595642030239105,17.50434112548828,,,
39600,0.15434204041957855,15.818641662597656,,,
39700,0.10537104308605194,17.30704689025879,,,
39800,0.09716443717479706,17.659025192260742,,,
39900,0.11220520734786987,18.138561248779297,,,
40000,0.09116844832897186,17.62622833251953,,,
40100,0.0802064910531044,17.697797775268555,,,
40200,0.1422598659992218,16.517902374267578,,,
40300,0.13577544689178467,15.946041107177734,,,
40400,0.123363196849823,17.00046730041504,,,
40500,0.14613822102546692,17.183109283447266,,,
40600,0.11008134484291077,17.167816162109375,,,
40700,0.14930376410484314,15.17242431640625,,,
40800,0.08700870722532272,18.507200241088867,,,
40900,0.12018617987632751,16.27357292175293,,,
41000,0.19962500035762787,14.668930053710938,,,
41100,0.15880388021469116,17.341384887695312,,,
41200,0.10580392181873322,17.6884765625,,,
41300,0.17474381625652313,14.539714813232422,,,
41400,0.12514889240264893,17.079601287841797,,,
41500,0.11493100970983505,16.755046844482422,,,
41600,0.10823892056941986,17.610973358154297,,,
41700,0.12347911298274994,16.967266082763672,,,
41800,0.18905743956565857,16.32948112487793,,,
41900,0.16444841027259827,15.36556625366211,,,
42000,0.10004456341266632,17.382871627807617,,,
42100,0.10508125275373459,17.828832626342773,,,
42200,0.10913141816854477,17.50450897216797,,,
42300,0.12222224473953247,17.03720474243164,,,
42400,0.1315487176179886,16.85855484008789,,,
42500,0.17152488231658936,15.373400688171387,,,
42600,0.17079970240592957,15.483826637268066,,,
42700,0.16854870319366455,16.014625549316406,,,
42800,0.1324285864830017,16.486221313476562,,,
42900,0.14251664280891418,16.804523468017578,,,
43000,0.15556269884109497,15.230108261108398,,,
43100,0.18161752820014954,15.511054039001465,,,
43200,0.10536928474903107,16.870269775390625,,,
43300,0.1790405958890915,15.833374977111816,,,
43400,0.11258439719676971,17.13129997253418,,,
43500,0.1374204158782959,15.819286346435547,,,
43600,0.12280451506376266,16.604022979736328,,,
43700,0.10680441558361053,17.105632781982422,,,
43800,0.11878415942192078,17.394916534423828,,,
43900,0.1109076589345932,16.5301570892334,,,
44000,0.0920286476612091,17.500919342041016,,,
44100,0.13549861311912537,15.959587097167969,,,
44200,0.17925171554088593,15.709198951721191,,,
44300,0.124151311814785,16.222396850585938,,,
44400,0.11042433977127075,16.41797637939453,,,
44500,0.25294360518455505,14.653579711914062,,,
44600,0.1835763156414032,14.8449068069458,,,
44700,0.11867344379425049,16.930583953857422,,,
44800,0.08810635656118393,17.986772537231445,,,
44900,0.10409808158874512,17.508060455322266,,,
45000,0.11912412941455841,16.62917137145996,,,
45100,0.12203564494848251,17.137191772460938,,,
45200,0.0958307683467865,17.40182876586914,,,
45300,0.16297802329063416,15.63446044921875,,,
45400,0.18278279900550842,15.122787475585938,,,
45500,0.11733262240886688,17.533287048339844,,,
45600,0.14275163412094116,15.439470291137695,,,
45700,0.14893260598182678,15.228439331054688,,,
45800,0.17717570066452026,16.306434631347656,,,
45900,0.18382182717323303,14.888457298278809,,,
46000,0.12621775269508362,16.71004867553711,,,
46100,0.13452410697937012,17.377002716064453,,,
46200,0.15613096952438354,16.026845932006836,,,
46300,0.1373688280582428,16.054563522338867,,,
46400,0.15589499473571777,15.238016128540039,,,
46500,0.13483260571956635,16.633840560913086,,,
46600,0.13521930575370789,16.47290802001953,,,
46700,0.12833057343959808,16.62216567993164,,,
46800,0.1324106752872467,16.22315216064453,,,
46900,0.11465635150671005,17.147686004638672,,,
47000,0.1203346773982048,16.983448028564453,,,
47100,0.17405913770198822,15.533077239990234,,,
47200,0.1630478948354721,17.12900161743164,,,
47300,0.07309827953577042,19.402877807617188,,,
47400,0.19557540118694305,14.608240127563477,,,
47500,0.08674897998571396,18.13349151611328,,,
47600,0.13140299916267395,16.748119354248047,,,
47700,0.11025368422269821,17.244495391845703,,,
47800,0.09969061613082886,17.553022384643555,,,
47900,0.13716547191143036,16.666532516479492,,,
