tag,step,wall_time,value
train/domain,14500,1768737722.5231133,38.0
train/domain,14600,1768737723.661135,38.0
train/domain,14700,1768737724.7816074,38.0
train/domain,14800,1768737725.900007,38.0
train/domain,14900,1768737727.0398958,38.0
train/domain,15000,1768737734.9042702,38.0
train/domain,15100,1768737735.8844428,38.0
train/domain,15200,1768737736.8365967,38.0
train/domain,15300,1768737737.7398217,38.0
train/domain,15400,1768737738.4334214,38.0
train/domain,15500,1768737739.1287758,38.0
train/domain,15600,1768737739.811927,38.0
train/domain,15700,1768737740.4903464,38.0
train/domain,15800,1768737741.2013435,38.0
train/domain,15900,1768737741.9396863,38.0
train/domain,16000,1768737750.9528606,38.0
train/domain,16100,1768737751.649073,38.0
train/domain,16200,1768737752.4418666,38.0
train/domain,16300,1768737753.2521358,38.0
train/domain,16400,1768737754.0538478,38.0
train/domain,16500,1768737754.8641157,38.0
train/domain,16600,1768737755.9957747,38.0
train/domain,16700,1768737757.1337087,38.0
train/domain,16800,1768737758.2562714,38.0
train/domain,16900,1768737759.3753095,38.0
train/domain,17000,1768737767.2451546,38.0
train/domain,17100,1768737768.244622,38.0
train/domain,17200,1768737769.2078848,38.0
train/domain,17300,1768737770.18714,38.0
train/domain,17400,1768737771.165633,38.0
train/domain,17500,1768737772.1607358,38.0
train/domain,17600,1768737772.8522425,38.0
train/domain,17700,1768737773.5583224,38.0
train/domain,17800,1768737774.2478504,38.0
train/domain,17900,1768737774.9714093,38.0
train/domain,18000,1768737783.75493,38.0
train/domain,18100,1768737784.4861107,38.0
train/domain,18200,1768737785.191281,38.0
train/domain,18300,1768737785.8886738,38.0
train/domain,18400,1768737786.5737686,38.0
train/domain,18500,1768737787.2553387,38.0
train/domain,18600,1768737787.9793673,38.0
train/domain,18700,1768737788.6981194,38.0
train/domain,18800,1768737789.9178302,38.0
train/domain,18900,1768737791.0790517,38.0
train/domain,19000,1768737799.2533503,38.0
train/domain,19100,1768737799.9850347,38.0
train/domain,19200,1768737800.9328535,38.0
train/domain,19300,1768737801.9153924,38.0
train/domain,19400,1768737802.876505,38.0
train/domain,19500,1768737803.8608975,38.0
train/domain,19600,1768737804.831954,38.0
train/domain,19700,1768737805.7756834,38.0
train/domain,19800,1768737806.601526,38.0
train/domain,19900,1768737807.3619246,38.0
train/domain,20000,1768737816.235017,38.0
train/domain,20100,1768737816.971582,38.0
train/domain,20200,1768737817.6993294,38.0
train/domain,20300,1768737818.411342,38.0
train/domain,20400,1768737819.1317303,38.0
train/domain,20500,1768737819.8470986,38.0
train/domain,20600,1768737820.581715,38.0
train/domain,20700,1768737821.3148482,38.0
train/domain,20800,1768737822.161003,38.0
train/domain,20900,1768737823.2857256,38.0
train/domain,21000,1768737831.7251284,38.0
train/domain,21100,1768737832.4539492,38.0
train/domain,21200,1768737833.3354888,38.0
train/domain,21300,1768737834.3010535,38.0
train/domain,21400,1768737835.2251267,38.0
train/domain,21500,1768737836.0979812,38.0
train/domain,21600,1768737837.006366,38.0
train/domain,21700,1768737837.9431472,38.0
train/domain,21800,1768737838.8913577,38.0
train/domain,21900,1768737839.717229,38.0
train/domain,22000,1768737847.888419,38.0
train/domain,22100,1768737848.8416498,38.0
train/domain,22200,1768737849.7821767,38.0
train/domain,22300,1768737850.4918308,38.0
train/domain,22400,1768737851.22389,38.0
train/domain,22500,1768737851.9592798,38.0
train/domain,22600,1768737852.688927,38.0
train/domain,22700,1768737853.3981485,38.0
train/domain,22800,1768737854.120675,38.0
train/domain,22900,1768737854.8715973,38.0
train/domain,23000,1768737863.7328367,38.0
train/domain,23100,1768737864.4421072,38.0
train/domain,23200,1768737865.1728532,38.0
train/domain,23300,1768737865.900184,38.0
train/domain,23400,1768737866.7111845,38.0
train/domain,23500,1768737867.6647685,38.0
train/domain,23600,1768737868.5920556,38.0
train/domain,23700,1768737869.5481155,38.0
train/domain,23800,1768737870.5125263,38.0
train/domain,23900,1768737871.4851246,38.0
train/domain,24000,1768737879.3991518,38.0
train/domain,24100,1768737880.4794962,38.0
train/domain,24200,1768737881.5370693,38.0
train/domain,24300,1768737882.4648237,38.0
train/domain,24400,1768737883.3584514,38.0
train/domain,24500,1768737884.0418155,38.0
train/domain,24600,1768737884.7017188,38.0
train/domain,24700,1768737885.358836,38.0
train/domain,24800,1768737886.0075989,38.0
train/domain,24900,1768737886.6568434,38.0
train/domain,25000,1768737895.7479491,38.0
train/domain,25100,1768737896.6059744,38.0
train/domain,25200,1768737897.4659894,38.0
train/domain,25300,1768737898.302183,38.0
train/domain,25400,1768737899.1326602,38.0
train/domain,25500,1768737900.07199,38.0
train/domain,25600,1768737901.2194703,38.0
train/domain,25700,1768737902.3604212,38.0
train/domain,25800,1768737903.5282688,38.0
train/domain,25900,1768737904.686558,38.0
train/domain,26000,1768737911.8527112,38.0
train/domain,26100,1768737912.824028,38.0
train/domain,26200,1768737913.7725854,38.0
train/domain,26300,1768737914.7247398,38.0
train/domain,26400,1768737915.7059116,38.0
train/domain,26500,1768737916.6959121,38.0
train/domain,26600,1768737917.622546,38.0
train/domain,26700,1768737918.3306403,38.0
train/domain,26800,1768737919.0454094,38.0
train/domain,26900,1768737919.7621884,38.0
train/domain,27000,1768737928.741691,38.0
train/domain,27100,1768737929.4778175,38.0
train/domain,27200,1768737930.2138116,38.0
train/domain,27300,1768737930.947692,38.0
train/domain,27400,1768737931.6898909,38.0
train/domain,27500,1768737932.4253619,38.0
train/domain,27600,1768737933.1659558,38.0
train/domain,27700,1768737934.0348985,38.0
train/domain,27800,1768737935.0016239,38.0
train/domain,27900,1768737935.9717526,38.0
train/domain,28000,1768737943.8854237,38.0
train/domain,28100,1768737944.5761807,38.0
train/domain,28200,1768737945.4870052,38.0
train/domain,28300,1768737946.4634476,38.0
train/domain,28400,1768737947.4202318,38.0
train/domain,28500,1768737948.3989713,38.0
train/domain,28600,1768737949.3145719,38.0
train/domain,28700,1768737950.2982655,38.0
train/domain,28800,1768737951.2429113,38.0
train/domain,28900,1768737951.953238,38.0
train/domain,29000,1768737959.1885962,38.0
train/domain,29100,1768737960.1668057,38.0
train/domain,29200,1768737961.160199,38.0
train/domain,29300,1768737962.3024673,38.0
train/domain,29400,1768737963.213153,38.0
train/domain,29500,1768737964.0456343,38.0
train/domain,29600,1768737964.8912282,38.0
train/domain,29700,1768737965.7312815,38.0
train/domain,29800,1768737966.5480585,38.0
train/domain,29900,1768737967.3798823,38.0
train/domain,30000,1768737976.5533102,38.0
train/domain,30100,1768737977.270876,38.0
train/domain,30200,1768737977.9849668,38.0
train/domain,30300,1768737978.713775,38.0
train/domain,30400,1768737979.5049064,38.0
train/domain,30500,1768737980.4890077,38.0
train/domain,30600,1768737981.4442122,38.0
train/domain,30700,1768737982.4211066,38.0
train/domain,30800,1768737983.397051,38.0
train/domain,30900,1768737984.3994007,38.0
train/domain,31000,1768737990.7630517,38.0
train/domain,31100,1768737991.5710986,38.0
train/domain,31200,1768737992.4973717,38.0
train/domain,31300,1768737993.4456406,38.0
train/domain,31400,1768737994.3968804,38.0
train/domain,31500,1768737995.318311,38.0
train/domain,31600,1768737996.1128826,38.0
train/domain,31700,1768737996.8983753,38.0
train/domain,31800,1768737997.6901476,38.0
train/domain,31900,1768737998.3760202,38.0
train/domain,32000,1768738004.8362486,38.0
train/domain,32100,1768738005.7797484,38.0
train/domain,32200,1768738006.7721584,38.0
train/domain,32300,1768738007.7722266,38.0
train/domain,32400,1768738008.775547,38.0
train/domain,32500,1768738009.7641711,38.0
train/domain,32600,1768738010.7264256,38.0
train/domain,32700,1768738011.423313,38.0
train/domain,32800,1768738012.1189802,38.0
train/domain,32900,1768738012.828575,38.0
train/domain,33000,1768738021.9507828,38.0
train/domain,33100,1768738022.730067,38.0
train/domain,33200,1768738023.4509134,38.0
train/domain,33300,1768738024.15542,38.0
train/domain,33400,1768738024.8793938,38.0
train/domain,33500,1768738025.6039295,38.0
train/domain,33600,1768738026.3243892,38.0
train/domain,33700,1768738027.0683575,38.0
train/domain,33800,1768738027.8139784,38.0
train/domain,33900,1768738028.701601,38.0
train/domain,34000,1768738037.6057367,38.0
train/domain,34100,1768738038.3519099,38.0
train/domain,34200,1768738039.1133604,38.0
train/domain,34300,1768738039.9440374,38.0
train/domain,34400,1768738040.944595,38.0
train/domain,34500,1768738041.924426,38.0
train/domain,34600,1768738042.9097133,38.0
train/domain,34700,1768738043.9007761,38.0
train/domain,34800,1768738044.8766139,38.0
train/domain,34900,1768738045.8919046,38.0
train/domain,35000,1768738052.722323,38.0
train/domain,35100,1768738053.7131212,38.0
train/domain,35200,1768738054.6102927,38.0
train/domain,35300,1768738055.5522673,38.0
train/domain,35400,1768738056.54623,38.0
train/domain,35500,1768738057.5397155,38.0
train/domain,35600,1768738058.5233006,38.0
train/domain,35700,1768738059.3093662,38.0
train/domain,35800,1768738060.0261936,38.0
train/domain,35900,1768738060.7551606,38.0
train/domain,36000,1768738069.0349944,38.0
train/domain,36100,1768738069.971556,38.0
train/domain,36200,1768738070.9342165,38.0
train/domain,36300,1768738071.6489255,38.0
train/domain,36400,1768738072.3258982,38.0
train/domain,36500,1768738073.011409,38.0
train/domain,36600,1768738073.701915,38.0
train/domain,36700,1768738074.3984365,38.0
train/domain,36800,1768738075.1062443,38.0
train/domain,36900,1768738075.802256,38.0
train/domain,37000,1768738084.8848517,38.0
train/domain,37100,1768738085.5838573,38.0
train/domain,37200,1768738086.2903295,38.0
train/domain,37300,1768738087.0246859,38.0
train/domain,37400,1768738087.7332003,38.0
train/domain,37500,1768738088.7529802,38.0
train/domain,37600,1768738089.8191254,38.0
train/domain,37700,1768738090.9891777,38.0
train/domain,37800,1768738092.1261244,38.0
train/domain,37900,1768738093.301933,38.0
train/domain,38000,1768738100.5627337,38.0
train/domain,38100,1768738101.6500282,38.0
train/domain,38200,1768738102.627047,38.0
train/domain,38300,1768738103.636765,38.0
train/domain,38400,1768738104.600224,38.0
train/domain,38500,1768738105.572791,38.0
train/domain,38600,1768738106.5519753,38.0
train/domain,38700,1768738107.3875082,38.0
train/domain,38800,1768738108.1087358,38.0
train/domain,38900,1768738108.8119178,38.0
train/domain,39000,1768738117.2650983,38.0
train/domain,39100,1768738118.27287,38.0
train/domain,39200,1768738119.1796222,38.0
train/domain,39300,1768738119.8973773,38.0
train/domain,39400,1768738120.6200736,38.0
train/domain,39500,1768738121.330187,38.0
train/domain,39600,1768738122.0498753,38.0
train/domain,39700,1768738122.7565992,38.0
train/domain,39800,1768738123.4701285,38.0
train/domain,39900,1768738124.1826668,38.0
train/domain,40000,1768738133.483566,38.0
train/domain,40100,1768738134.3070316,38.0
train/domain,40200,1768738135.072895,38.0
train/domain,40300,1768738135.831133,38.0
train/domain,40400,1768738136.6395328,38.0
train/domain,40500,1768738137.793703,38.0
train/domain,40600,1768738138.913021,38.0
train/domain,40700,1768738140.064408,38.0
train/domain,40800,1768738141.224257,38.0
train/domain,40900,1768738142.361162,38.0
train/domain,41000,1768738149.4449754,38.0
train/domain,41100,1768738150.3965163,38.0
train/domain,41200,1768738151.349194,38.0
train/domain,41300,1768738152.3254983,38.0
train/domain,41400,1768738153.3273869,38.0
train/domain,41500,1768738154.3235738,38.0
train/domain,41600,1768738155.2349708,38.0
train/domain,41700,1768738156.0452611,38.0
train/domain,41800,1768738156.8462532,38.0
train/domain,41900,1768738157.5651946,38.0
train/domain,42000,1768738166.513722,38.0
train/domain,42100,1768738167.2274122,38.0
train/domain,42200,1768738167.9277847,38.0
train/domain,42300,1768738168.647886,38.0
train/domain,42400,1768738169.3423316,38.0
train/domain,42500,1768738170.0356908,38.0
train/domain,42600,1768738170.7229574,38.0
train/domain,42700,1768738171.422733,38.0
train/domain,42800,1768738172.1112015,38.0
train/domain,42900,1768738172.7971997,38.0
train/domain,43000,1768738182.0392675,38.0
train/domain,43100,1768738182.7557666,38.0
train/domain,43200,1768738183.4850223,38.0
train/domain,43300,1768738184.1956604,38.0
train/domain,43400,1768738184.9331102,38.0
train/domain,43500,1768738185.9713244,38.0
train/domain,43600,1768738186.954765,38.0
train/domain,43700,1768738188.0866804,38.0
train/domain,43800,1768738189.2570236,38.0
train/domain,43900,1768738190.4171023,38.0
train/domain,44000,1768738198.1137786,38.0
train/domain,44100,1768738199.1151843,38.0
train/domain,44200,1768738200.1407967,38.0
train/domain,44300,1768738201.1882951,38.0
train/domain,44400,1768738202.1954954,38.0
train/domain,44500,1768738203.032089,38.0
train/domain,44600,1768738203.755199,38.0
train/domain,44700,1768738204.4729803,38.0
train/domain,44800,1768738205.1923387,38.0
train/domain,44900,1768738205.903296,38.0
train/domain,45000,1768738215.0065818,38.0
train/domain,45100,1768738215.7145903,38.0
train/domain,45200,1768738216.4474251,38.0
train/domain,45300,1768738217.162042,38.0
train/domain,45400,1768738217.8715115,38.0
train/domain,45500,1768738218.5788705,38.0
train/domain,45600,1768738219.2743025,38.0
train/domain,45700,1768738219.9905581,38.0
train/domain,45800,1768738220.769273,38.0
train/domain,45900,1768738221.7625508,38.0
train/domain,46000,1768738230.2675965,38.0
train/domain,46100,1768738230.9723067,38.0
train/domain,46200,1768738231.663024,38.0
train/domain,46300,1768738232.3509667,38.0
train/domain,46400,1768738233.1140306,38.0
train/domain,46500,1768738234.1043117,38.0
train/domain,46600,1768738235.10972,38.0
train/domain,46700,1768738236.1121895,38.0
train/domain,46800,1768738237.1425247,38.0
train/domain,46900,1768738238.1638312,38.0
train/domain,47000,1768738245.3485262,38.0
train/domain,47100,1768738246.3189256,38.0
train/domain,47200,1768738247.302094,38.0
train/domain,47300,1768738248.2675655,38.0
train/domain,47400,1768738249.2371504,38.0
train/domain,47500,1768738250.2031488,38.0
train/domain,47600,1768738251.1777408,38.0
train/domain,47700,1768738252.0750277,38.0
train/domain,47800,1768738252.7425036,38.0
train/domain,47900,1768738253.420275,38.0
train/domain,48000,1768738262.0712814,38.0
train/domain,48100,1768738262.9379525,38.0
train/domain,48200,1768738263.622402,38.0
train/domain,48300,1768738264.3022738,38.0
train/domain,48400,1768738265.0149956,38.0
train/domain,48500,1768738265.7013817,38.0
train/domain,48600,1768738266.3781362,38.0
train/domain,48700,1768738267.0609512,38.0
train/domain,48800,1768738267.7482407,38.0
train/domain,48900,1768738268.5358672,38.0
train/domain,49000,1768738277.6393085,38.0
train/domain,49100,1768738278.4714084,38.0
train/domain,49200,1768738279.2917292,38.0
train/domain,49300,1768738280.1004558,38.0
train/domain,49400,1768738281.029936,38.0
train/domain,49500,1768738282.1948898,38.0
train/domain,49600,1768738283.3502614,38.0
train/domain,49700,1768738284.5010543,38.0
train/domain,49800,1768738285.662798,38.0
train/domain,49900,1768738286.7507622,38.0
train/domain,50000,1768738294.8862934,38.0
train/domain,50100,1768738295.8344152,38.0
train/domain,50200,1768738296.7659512,38.0
train/domain,50300,1768738297.6550553,38.0
train/domain,50400,1768738298.5507228,38.0
train/domain,50500,1768738299.2181902,38.0
train/domain,50600,1768738299.9033835,38.0
train/domain,50700,1768738300.5896971,38.0
train/domain,50800,1768738301.2760634,38.0
train/domain,50900,1768738301.9470723,38.0
train/domain,51000,1768738310.7582397,38.0
train/domain,51100,1768738311.472221,38.0
train/domain,51200,1768738312.1640317,38.0
train/domain,51300,1768738312.860669,38.0
train/domain,51400,1768738313.5699048,38.0
train/domain,51500,1768738314.2686381,38.0
train/domain,51600,1768738314.955806,38.0
train/domain,51700,1768738315.6452916,38.0
train/domain,51800,1768738316.3465025,38.0
train/domain,51900,1768738317.2861204,38.0
train/domain,52000,1768738326.206155,38.0
train/domain,52100,1768738326.9339032,38.0
train/domain,52200,1768738327.6306436,38.0
train/domain,52300,1768738328.3605902,38.0
train/domain,52400,1768738329.1070726,38.0
train/domain,52500,1768738329.8987901,38.0
train/domain,52600,1768738330.6911204,38.0
train/domain,52700,1768738331.4702287,38.0
train/domain,52800,1768738332.2379775,38.0
train/domain,52900,1768738333.0250223,38.0
train/domain,53000,1768738340.6840687,38.0
train/domain,53100,1768738341.4762573,38.0
train/domain,53200,1768738342.4535942,38.0
train/domain,53300,1768738343.4426851,38.0
train/domain,53400,1768738344.5782483,38.0
train/domain,53500,1768738345.7494693,38.0
train/domain,53600,1768738346.872213,38.0
train/domain,53700,1768738347.7749844,38.0
train/domain,53800,1768738348.5302932,38.0
train/domain,53900,1768738349.3000946,38.0
train/domain,54000,1768738357.9196332,38.0
train/domain,54100,1768738358.855516,38.0
train/domain,54200,1768738359.5417776,38.0
train/domain,54300,1768738360.2480237,38.0
train/domain,54400,1768738360.9825613,38.0
train/domain,54500,1768738361.672918,38.0
train/domain,54600,1768738362.3650568,38.0
train/domain,54700,1768738363.0661423,38.0
train/domain,54800,1768738363.7671893,38.0
train/domain,54900,1768738364.4604383,38.0
train/domain,55000,1768738373.464603,38.0
train/domain,55100,1768738374.156701,38.0
train/domain,55200,1768738374.8564224,38.0
train/domain,55300,1768738375.5503435,38.0
train/domain,55400,1768738376.2474625,38.0
train/domain,55500,1768738376.9326239,38.0
train/domain,55600,1768738377.8368328,38.0
train/domain,55700,1768738378.7883995,38.0
train/domain,55800,1768738379.76,38.0
train/domain,55900,1768738380.9213297,38.0
train/domain,56000,1768738388.3376844,38.0
train/domain,56100,1768738389.2968888,38.0
train/domain,56200,1768738390.2944949,38.0
train/domain,56300,1768738391.6622076,38.0
train/domain,56400,1768738392.619099,38.0
train/domain,56500,1768738393.4791825,38.0
train/domain,56600,1768738394.3544767,38.0
train/domain,56700,1768738395.1729221,38.0
train/domain,56800,1768738395.8201132,38.0
train/domain,56900,1768738396.468417,38.0
train/domain,57000,1768738404.6364758,38.0
train/domain,57100,1768738405.6389387,38.0
train/domain,57200,1768738406.5195138,38.0
train/domain,57300,1768738407.27065,38.0
train/domain,57400,1768738408.0309377,38.0
train/domain,57500,1768738408.7568636,38.0
train/domain,57600,1768738409.4139807,38.0
train/domain,57700,1768738410.0666583,38.0
train/domain,57800,1768738410.737964,38.0
train/domain,57900,1768738411.5074213,38.0
train/domain,58000,1768738420.5348694,38.0
train/domain,58100,1768738421.2714493,38.0
train/domain,58200,1768738421.9864755,38.0
train/domain,58300,1768738422.6660004,38.0
train/domain,58400,1768738423.3764105,38.0
train/domain,58500,1768738424.1969664,38.0
train/domain,58600,1768738425.1582816,38.0
train/domain,58700,1768738426.1289992,38.0
train/domain,58800,1768738427.1072848,38.0
train/domain,58900,1768738428.0959115,38.0
train/domain,59000,1768738435.814595,38.0
train/domain,59100,1768738436.5856779,38.0
train/domain,59200,1768738437.6835778,38.0
train/domain,59300,1768738438.8127902,38.0
train/domain,59400,1768738439.9450417,38.0
train/domain,59500,1768738441.0569897,38.0
train/domain,59600,1768738442.1841526,38.0
train/domain,59700,1768738443.183689,38.0
train/domain,59800,1768738443.9871492,38.0
train/domain,59900,1768738444.792942,38.0
train/domain,60000,1768738452.8300796,38.0
train/domain,60100,1768738453.7991002,38.0
train/domain,60200,1768738454.7515337,38.0
train/domain,60300,1768738455.611093,38.0
train/domain,60400,1768738456.298704,38.0
train/domain,60500,1768738456.9806871,38.0
train/domain,60600,1768738457.681814,38.0
train/domain,60700,1768738458.3664894,38.0
train/domain,60800,1768738459.074027,38.0
train/domain,60900,1768738459.7719355,38.0
train/domain,61000,1768738468.7158105,38.0
train/domain,61100,1768738469.375885,38.0
train/domain,61200,1768738470.0348747,38.0
train/domain,61300,1768738470.7024732,38.0
train/domain,61400,1768738471.3880239,38.0
train/domain,61500,1768738472.0412624,38.0
train/domain,61600,1768738472.7083578,38.0
train/domain,61700,1768738473.4738867,38.0
train/domain,61800,1768738474.2630365,38.0
train/domain,61900,1768738475.061639,38.0
train/domain,62000,1768738483.346251,38.0
train/domain,62100,1768738484.0062828,38.0
train/domain,62200,1768738484.6761432,38.0
train/domain,62300,1768738485.3474915,38.0
train/domain,62400,1768738486.0881884,38.0
train/domain,62500,1768738486.8729239,38.0
train/domain,62600,1768738487.6970625,38.0
train/domain,62700,1768738488.5463986,38.0
train/domain,62800,1768738489.424466,38.0
train/domain,62900,1768738490.3832226,38.0
train/domain,63000,1768738497.570523,38.0
train/domain,63100,1768738498.268689,38.0
train/domain,63200,1768738499.126026,38.0
train/domain,63300,1768738500.120049,38.0
train/domain,63400,1768738501.1122482,38.0
train/domain,63500,1768738502.1199412,38.0
train/domain,63600,1768738503.1346793,38.0
train/domain,63700,1768738504.0174513,38.0
train/domain,63800,1768738505.05635,38.0
train/domain,63900,1768738505.754648,38.0
train/domain,64000,1768738513.1704886,38.0
train/domain,64100,1768738514.1805606,38.0
train/domain,64200,1768738515.1508925,38.0
train/domain,64300,1768738516.1554317,38.0
train/domain,64400,1768738517.1263072,38.0
train/domain,64500,1768738517.968,38.0
train/domain,64600,1768738518.6435993,38.0
train/domain,64700,1768738519.3438616,38.0
train/domain,64800,1768738520.0324318,38.0
train/domain,64900,1768738520.8358548,38.0
train/domain,65000,1768738529.7733345,38.0
train/domain,65100,1768738530.4183154,38.0
train/domain,65200,1768738531.0637665,38.0
train/domain,65300,1768738531.6932387,38.0
train/domain,65400,1768738532.325703,38.0
train/domain,65500,1768738532.9516819,38.0
train/domain,65600,1768738533.606695,38.0
train/domain,65700,1768738534.2620444,38.0
train/domain,65800,1768738534.9441218,38.0
train/domain,65900,1768738535.7203608,38.0
train/domain,66000,1768738544.541297,38.0
train/domain,66100,1768738545.2773523,38.0
train/domain,66200,1768738545.9854615,38.0
train/domain,66300,1768738546.7693355,38.0
train/domain,66400,1768738547.7543318,38.0
train/domain,66500,1768738548.7532117,38.0
train/domain,66600,1768738549.741132,38.0
train/domain,66700,1768738550.7148707,38.0
train/domain,66800,1768738551.6700227,38.0
train/domain,66900,1768738552.6442995,38.0
train/domain,67000,1768738560.9344678,38.0
train/domain,67100,1768738561.9015913,38.0
train/domain,67200,1768738562.8757176,38.0
