tag,last_step,last_value,best_min_value,best_step,best_max_value
train/loss,99900,0.08805067837238312,0.06490059196949005,59900,
train/psnr,99900,18.341552734375,,18600,18.994213104248047
val/avg_psnr,99,16.006174087524414,,20,16.569019317626953
val/imagenet-blur_psnr,99,15.661081314086914,,2,17.25495719909668
val/imagenet-blur_ssim,99,0.42182403802871704,,30,0.46141573786735535
val/imagenet-noise_psnr,99,17.815614700317383,,2,19.86460304260254
val/imagenet-noise_ssim,99,0.6289563179016113,,20,0.6576659679412842
val/imagenet-weather_psnr,99,14.541828155517578,,5,16.233577728271484
val/imagenet-weather_ssim,99,0.6607856154441833,,84,0.6905789375305176
