step,train/domain,train/loss,train/psnr,val/avg_psnr,val/imagenet-weather_psnr,val/imagenet-weather_ssim
75,,,,21.061792373657227,21.061792373657227,0.7810919284820557
76,,,,20.838199615478516,20.838199615478516,0.7710502743721008
77,,,,21.008710861206055,21.008710861206055,0.7764763832092285
78,,,,20.834070205688477,20.834070205688477,0.7707940936088562
79,,,,20.951419830322266,20.951419830322266,0.774104654788971
80,,,,20.927135467529297,20.927135467529297,0.7759764194488525
81,,,,20.934133529663086,20.934133529663086,0.7741667032241821
82,,,,21.12860679626465,21.12860679626465,0.7779848575592041
83,,,,20.922773361206055,20.922773361206055,0.7745206952095032
84,,,,21.055797576904297,21.055797576904297,0.7792554497718811
85,,,,21.050296783447266,21.050296783447266,0.7765377759933472
86,,,,21.030704498291016,21.030704498291016,0.7777491211891174
87,,,,21.065427780151367,21.065427780151367,0.777711808681488
88,,,,21.08445167541504,21.08445167541504,0.7787476778030396
89,,,,21.087963104248047,21.087963104248047,0.7771470546722412
90,,,,20.984210968017578,20.984210968017578,0.777411699295044
91,,,,21.00644874572754,21.00644874572754,0.7767947316169739
92,,,,21.06130027770996,21.06130027770996,0.7791971564292908
93,,,,21.019044876098633,21.019044876098633,0.7771931290626526
94,,,,21.0701847076416,21.0701847076416,0.7788668274879456
95,,,,21.07382583618164,21.07382583618164,0.7795299887657166
96,,,,21.022348403930664,21.022348403930664,0.7771911025047302
97,,,,21.028953552246094,21.028953552246094,0.7774024605751038
98,,,,21.013614654541016,21.013614654541016,0.7769060730934143
99,,,,21.040971755981445,21.040971755981445,0.7782605290412903
100,12.0,0.41083115339279175,12.193354606628418,,,
200,12.0,0.3307759761810303,13.667247772216797,,,
300,12.0,0.3653668463230133,13.283344268798828,,,
400,12.0,0.34467917680740356,13.990324020385742,,,
500,12.0,0.3573787212371826,13.438836097717285,,,
600,12.0,0.3674270212650299,13.190364837646484,,,
700,12.0,0.32992881536483765,13.995502471923828,,,
800,12.0,0.2776719629764557,15.671758651733398,,,
900,12.0,0.3372551202774048,14.040743827819824,,,
1000,12.0,0.31656140089035034,14.61959457397461,,,
1100,12.0,0.3260840177536011,14.068061828613281,,,
1200,12.0,0.2989377975463867,14.96694564819336,,,
1300,12.0,0.2884400486946106,15.242501258850098,,,
1400,12.0,0.4003927409648895,12.566040992736816,,,
1500,12.0,0.3537178337574005,13.532840728759766,,,
1600,12.0,0.40033942461013794,12.38737964630127,,,
1700,12.0,0.34300845861434937,13.707193374633789,,,
1800,12.0,0.24686355888843536,16.471473693847656,,,
1900,12.0,0.35313886404037476,13.614764213562012,,,
2000,12.0,0.2775234580039978,15.271066665649414,,,
2100,12.0,0.25799334049224854,16.265674591064453,,,
2200,12.0,0.34938743710517883,13.849244117736816,,,
2300,12.0,0.28077250719070435,15.619166374206543,,,
2400,12.0,0.252229243516922,16.182266235351562,,,
2500,12.0,0.330593079328537,14.338834762573242,,,
2600,12.0,0.3776034712791443,12.964229583740234,,,
2700,12.0,0.2817470133304596,15.523605346679688,,,
2800,12.0,0.29391127824783325,15.436086654663086,,,
2900,12.0,0.2992434501647949,14.927274703979492,,,
3000,12.0,0.3562782406806946,13.749001502990723,,,
3100,12.0,0.3190932273864746,14.367208480834961,,,
3200,12.0,0.32076194882392883,14.358298301696777,,,
3300,12.0,0.3211353123188019,14.715715408325195,,,
3400,12.0,0.3339543342590332,14.25992202758789,,,
3500,12.0,0.31092238426208496,14.655782699584961,,,
3600,12.0,0.2859521210193634,15.178739547729492,,,
3700,12.0,0.30639395117759705,14.97119140625,,,
3800,12.0,0.2804981768131256,15.297358512878418,,,
3900,12.0,0.26222413778305054,16.193201065063477,,,
4000,12.0,0.2134474217891693,17.427715301513672,,,
4100,12.0,0.29491230845451355,15.0037841796875,,,
4200,12.0,0.28293272852897644,15.888310432434082,,,
4300,12.0,0.2961885929107666,15.198332786560059,,,
4400,12.0,0.33625879883766174,14.032930374145508,,,
4500,12.0,0.28098541498184204,15.27564811706543,,,
4600,12.0,0.28530851006507874,15.326998710632324,,,
4700,12.0,0.2931345999240875,14.992419242858887,,,
4800,12.0,0.286368727684021,15.034465789794922,,,
4900,12.0,0.29396820068359375,15.49885368347168,,,
5000,12.0,0.31851938366889954,14.487300872802734,,,
5100,12.0,0.2630719542503357,16.23309326171875,,,
5200,12.0,0.27583515644073486,15.687868118286133,,,
5300,12.0,0.2726146876811981,15.604231834411621,,,
5400,12.0,0.28635373711586,15.425687789916992,,,
5500,12.0,0.3147887587547302,14.323247909545898,,,
5600,12.0,0.2527712285518646,16.62904930114746,,,
5700,12.0,0.3165788948535919,14.519546508789062,,,
5800,12.0,0.28876158595085144,14.811054229736328,,,
5900,12.0,0.2768108546733856,15.777936935424805,,,
6000,12.0,0.30175545811653137,14.9505615234375,,,
6100,12.0,0.2705572545528412,15.868452072143555,,,
6200,12.0,0.2762293815612793,15.945618629455566,,,
6300,12.0,0.2937682867050171,15.266477584838867,,,
6400,12.0,0.29026758670806885,15.128247261047363,,,
6500,12.0,0.24306030571460724,16.772018432617188,,,
6600,12.0,0.2922056019306183,15.125772476196289,,,
6700,12.0,0.2550777494907379,15.897329330444336,,,
6800,12.0,0.20804478228092194,17.5898494720459,,,
6900,12.0,0.277687668800354,16.17160415649414,,,
7000,12.0,0.28715819120407104,15.74866771697998,,,
7100,12.0,0.25367093086242676,16.133056640625,,,
7200,12.0,0.26564276218414307,16.22538948059082,,,
7300,12.0,0.37383726239204407,13.228787422180176,,,
7400,12.0,0.3159635663032532,14.657465934753418,,,
7500,12.0,0.30928805470466614,15.31655502319336,,,
7600,12.0,0.2715505361557007,15.699878692626953,,,
7700,12.0,0.3317929804325104,14.296276092529297,,,
7800,12.0,0.2960442304611206,15.349066734313965,,,
7900,12.0,0.33872243762016296,14.158100128173828,,,
8000,12.0,0.23619221150875092,16.767040252685547,,,
8100,12.0,0.27893733978271484,15.427499771118164,,,
8200,12.0,0.28125378489494324,15.877939224243164,,,
8300,12.0,0.268292635679245,15.739519119262695,,,
8400,12.0,0.33381491899490356,13.968236923217773,,,
8500,12.0,0.2890925407409668,15.127130508422852,,,
8600,12.0,0.25839167833328247,15.984389305114746,,,
8700,12.0,0.3403666019439697,13.931731224060059,,,
8800,12.0,0.25527244806289673,16.252643585205078,,,
8900,12.0,0.27484968304634094,15.776875495910645,,,
9000,12.0,0.28067547082901,15.44538402557373,,,
9100,12.0,0.26357796788215637,15.793293952941895,,,
9200,12.0,0.31745192408561707,14.85757064819336,,,
9300,12.0,0.23196740448474884,16.900917053222656,,,
9400,12.0,0.2989952862262726,15.154014587402344,,,
9500,12.0,0.2885376214981079,15.529205322265625,,,
9600,12.0,0.24969516694545746,16.801437377929688,,,
9700,12.0,0.27537158131599426,15.826278686523438,,,
9800,12.0,0.3127868175506592,14.900117874145508,,,
9900,12.0,0.273623526096344,15.77133560180664,,,
10000,12.0,0.26492032408714294,16.350738525390625,,,
10100,12.0,0.34022802114486694,14.157398223876953,,,
10200,12.0,0.24425482749938965,16.737533569335938,,,
10300,12.0,0.27041518688201904,16.041614532470703,,,
10400,12.0,0.22953680157661438,17.052932739257812,,,
10500,12.0,0.23436933755874634,17.043441772460938,,,
10600,12.0,0.27069908380508423,16.31690216064453,,,
10700,12.0,0.24508750438690186,16.319608688354492,,,
10800,12.0,0.2984883487224579,14.988014221191406,,,
10900,12.0,0.2975856065750122,15.496703147888184,,,
11000,12.0,0.23607777059078217,16.74169921875,,,
11100,12.0,0.23534289002418518,16.696802139282227,,,
11200,12.0,0.27738791704177856,15.755492210388184,,,
11300,12.0,0.27792784571647644,15.308040618896484,,,
11400,12.0,0.31052201986312866,14.419206619262695,,,
11500,12.0,0.27480053901672363,15.868457794189453,,,
11600,12.0,0.2663344144821167,16.240930557250977,,,
11700,12.0,0.20984892547130585,17.627391815185547,,,
11800,12.0,0.2255048006772995,16.911470413208008,,,
11900,12.0,0.2907215356826782,15.173164367675781,,,
12000,12.0,0.2599477767944336,16.050302505493164,,,
12100,12.0,0.2739011347293854,15.550439834594727,,,
12200,12.0,0.2679055631160736,16.407093048095703,,,
12300,12.0,0.26760342717170715,15.637466430664062,,,
12400,12.0,0.35746029019355774,13.354349136352539,,,
12500,12.0,0.2822663187980652,15.586629867553711,,,
12600,12.0,0.28294438123703003,15.791607856750488,,,
12700,12.0,0.3109367787837982,14.506389617919922,,,
12800,12.0,0.2709372341632843,15.604650497436523,,,
12900,12.0,0.25088509917259216,16.38007354736328,,,
13000,12.0,0.29010286927223206,15.425397872924805,,,
13100,12.0,0.25293219089508057,16.061275482177734,,,
13200,12.0,0.3064559996128082,15.187455177307129,,,
13300,12.0,0.25135138630867004,16.8770809173584,,,
13400,12.0,0.30478182435035706,14.899496078491211,,,
13500,12.0,0.3277360200881958,14.107040405273438,,,
13600,12.0,0.2607504427433014,15.975381851196289,,,
13700,12.0,0.2952197194099426,15.34766960144043,,,
13800,12.0,0.273150771856308,16.054553985595703,,,
13900,12.0,0.280183345079422,15.770432472229004,,,
14000,12.0,0.26194098591804504,15.949970245361328,,,
14100,12.0,0.26062095165252686,15.944469451904297,,,
14200,12.0,0.2713017463684082,16.183094024658203,,,
14300,12.0,0.2945329546928406,14.993988037109375,,,
14400,12.0,0.27232635021209717,15.818927764892578,,,
14500,12.0,0.23899096250534058,17.098859786987305,,,
14600,12.0,0.30112043023109436,14.85030746459961,,,
14700,12.0,0.30080175399780273,14.528694152832031,,,
14800,12.0,0.29459261894226074,16.066913604736328,,,
14900,12.0,0.23872002959251404,17.04801368713379,,,
15000,12.0,0.23636040091514587,17.275211334228516,,,
15100,12.0,0.3166232705116272,14.57448959350586,,,
15200,12.0,0.24021472036838531,17.073379516601562,,,
15300,12.0,0.27705538272857666,15.77454662322998,,,
15400,12.0,0.3296274244785309,14.909914016723633,,,
15500,12.0,0.2534624934196472,16.87346649169922,,,
15600,12.0,0.21757103502750397,17.588802337646484,,,
15700,12.0,0.24654723703861237,16.466466903686523,,,
15800,12.0,0.2563621401786804,16.594470977783203,,,
15900,12.0,0.25517237186431885,16.450138092041016,,,
16000,12.0,0.2370544970035553,17.23077392578125,,,
16100,12.0,0.24676397442817688,16.32761573791504,,,
16200,12.0,0.2112492173910141,17.550188064575195,,,
16300,12.0,0.250339150428772,16.78461265563965,,,
16400,12.0,0.29300567507743835,15.199286460876465,,,
16500,12.0,0.2536854147911072,16.19939422607422,,,
16600,12.0,0.25633057951927185,16.079530715942383,,,
16700,12.0,0.24372339248657227,16.730735778808594,,,
16800,12.0,0.2931327521800995,15.329038619995117,,,
16900,12.0,0.2969370484352112,14.892033576965332,,,
17000,12.0,0.29485851526260376,15.213470458984375,,,
17100,12.0,0.2737930119037628,15.628494262695312,,,
17200,12.0,0.2533952295780182,16.10001564025879,,,
17300,12.0,0.2475460171699524,16.544055938720703,,,
17400,12.0,0.25783294439315796,16.1060848236084,,,
17500,12.0,0.2671017050743103,16.0760555267334,,,
17600,12.0,0.24093151092529297,17.23468017578125,,,
17700,12.0,0.2596539855003357,16.69281768798828,,,
17800,12.0,0.2565487325191498,16.244165420532227,,,
17900,12.0,0.2387259155511856,16.480205535888672,,,
18000,12.0,0.28380143642425537,15.497674942016602,,,
18100,12.0,0.2855357527732849,15.620505332946777,,,
18200,12.0,0.26672685146331787,15.388097763061523,,,
18300,12.0,0.25803521275520325,16.186138153076172,,,
18400,12.0,0.2559213936328888,16.4069766998291,,,
18500,12.0,0.28840285539627075,15.967580795288086,,,
18600,12.0,0.289760023355484,15.55330753326416,,,
18700,12.0,0.25357794761657715,16.133636474609375,,,
18800,12.0,0.27201223373413086,15.881901741027832,,,
18900,12.0,0.2604258358478546,15.924538612365723,,,
19000,12.0,0.29994267225265503,14.852270126342773,,,
19100,12.0,0.2856867015361786,15.27995491027832,,,
19200,12.0,0.3040444850921631,14.742674827575684,,,
19300,12.0,0.2788507640361786,15.819219589233398,,,
19400,12.0,0.28607943654060364,15.938665390014648,,,
19500,12.0,0.23173213005065918,17.22915267944336,,,
19600,12.0,0.2951081097126007,15.04172420501709,,,
19700,12.0,0.2895123064517975,15.397117614746094,,,
19800,12.0,0.23044419288635254,17.038543701171875,,,
19900,12.0,0.265470027923584,15.89719295501709,,,
20000,12.0,0.24349404871463776,16.76713752746582,,,
20100,12.0,0.27708184719085693,15.353584289550781,,,
20200,12.0,0.3099532425403595,14.65263557434082,,,
20300,12.0,0.27026599645614624,15.328879356384277,,,
20400,12.0,0.25759026408195496,16.37725830078125,,,
20500,12.0,0.25048166513442993,17.17572784423828,,,
20600,12.0,0.25927770137786865,15.721095085144043,,,
20700,12.0,0.2600557804107666,16.034217834472656,,,
20800,12.0,0.29763954877853394,14.915231704711914,,,
20900,12.0,0.24714134633541107,16.556318283081055,,,
21000,12.0,0.23144574463367462,17.201194763183594,,,
21100,12.0,0.2861504554748535,15.503938674926758,,,
21200,12.0,0.2675658166408539,16.12652587890625,,,
21300,12.0,0.2533467710018158,16.12548828125,,,
21400,12.0,0.26317083835601807,16.23033332824707,,,
21500,12.0,0.27078089118003845,16.1822566986084,,,
21600,12.0,0.2571518123149872,16.746156692504883,,,
21700,12.0,0.24309946596622467,16.615230560302734,,,
21800,12.0,0.2910601496696472,15.817108154296875,,,
21900,12.0,0.21243934333324432,17.30449676513672,,,
22000,12.0,0.23628593981266022,16.928232192993164,,,
22100,12.0,0.27964746952056885,15.07398509979248,,,
22200,12.0,0.2789662182331085,15.457723617553711,,,
22300,12.0,0.23437505960464478,16.843421936035156,,,
22400,12.0,0.31086379289627075,14.917142868041992,,,
22500,12.0,0.2390005886554718,17.230144500732422,,,
22600,12.0,0.2486998438835144,16.57673454284668,,,
22700,12.0,0.20317259430885315,18.404521942138672,,,
22800,12.0,0.23083263635635376,17.36918830871582,,,
22900,12.0,0.24710170924663544,16.348636627197266,,,
23000,12.0,0.2425479292869568,16.759166717529297,,,
23100,12.0,0.2824362814426422,15.884592056274414,,,
23200,12.0,0.2280787080526352,17.338695526123047,,,
23300,12.0,0.256779283285141,16.42021942138672,,,
23400,12.0,0.26917436718940735,15.674362182617188,,,
23500,12.0,0.3019165098667145,14.723876953125,,,
23600,12.0,0.33149224519729614,14.195686340332031,,,
23700,12.0,0.2679489850997925,15.952095031738281,,,
23800,12.0,0.25997111201286316,16.365108489990234,,,
23900,12.0,0.25445637106895447,16.663999557495117,,,
24000,12.0,0.2670038342475891,16.321908950805664,,,
24100,12.0,0.23588164150714874,17.12881851196289,,,
24200,12.0,0.30562254786491394,14.773696899414062,,,
24300,12.0,0.22953562438488007,17.227947235107422,,,
24400,12.0,0.2612365186214447,16.099163055419922,,,
24500,12.0,0.3278461694717407,14.587176322937012,,,
24600,12.0,0.2026028335094452,17.98926544189453,,,
24700,12.0,0.23479795455932617,16.739349365234375,,,
24800,12.0,0.29917341470718384,15.098210334777832,,,
24900,12.0,0.2487890124320984,16.50837516784668,,,
25000,12.0,0.28095728158950806,16.092262268066406,,,
25100,12.0,0.21913518011569977,18.057079315185547,,,
25200,12.0,0.24020466208457947,17.061492919921875,,,
25300,12.0,0.26558172702789307,16.154836654663086,,,
25400,12.0,0.2896762788295746,15.224153518676758,,,
25500,12.0,0.25089403986930847,17.069110870361328,,,
25600,12.0,0.21699242293834686,17.867788314819336,,,
25700,12.0,0.2933675944805145,15.260385513305664,,,
25800,12.0,0.2016635239124298,18.182043075561523,,,
25900,12.0,0.3285370171070099,14.652183532714844,,,
26000,12.0,0.2531034052371979,16.2015380859375,,,
26100,12.0,0.2582075297832489,15.899168968200684,,,
26200,12.0,0.34764084219932556,13.617288589477539,,,
26300,12.0,0.2671617865562439,15.809807777404785,,,
26400,12.0,0.22261516749858856,17.38814926147461,,,
26500,12.0,0.22389428317546844,17.737564086914062,,,
26600,12.0,0.2913030982017517,15.179956436157227,,,
26700,12.0,0.27097758650779724,16.1125431060791,,,
26800,12.0,0.23789839446544647,16.705204010009766,,,
26900,12.0,0.2896149754524231,15.341232299804688,,,
27000,12.0,0.25893792510032654,16.57132911682129,,,
27100,12.0,0.26873213052749634,15.889408111572266,,,
27200,12.0,0.2632046043872833,16.14849853515625,,,
27300,12.0,0.2722414433956146,15.634722709655762,,,
27400,12.0,0.22498346865177155,17.36206817626953,,,
27500,12.0,0.22552888095378876,16.904499053955078,,,
27600,12.0,0.2519235908985138,16.47603988647461,,,
27700,12.0,0.27702832221984863,16.007680892944336,,,
27800,12.0,0.25216177105903625,16.950843811035156,,,
27900,12.0,0.3031160533428192,14.42844009399414,,,
28000,12.0,0.21346372365951538,17.75739860534668,,,
28100,12.0,0.22749008238315582,17.236610412597656,,,
28200,12.0,0.23636290431022644,16.685962677001953,,,
28300,12.0,0.24338601529598236,16.84868621826172,,,
28400,12.0,0.2680695056915283,16.213748931884766,,,
28500,12.0,0.22116148471832275,17.829038619995117,,,
28600,12.0,0.23247282207012177,17.63702392578125,,,
28700,12.0,0.21255089342594147,18.283681869506836,,,
28800,12.0,0.23115657269954681,17.159622192382812,,,
28900,12.0,0.2753905951976776,16.351661682128906,,,
29000,12.0,0.21025104820728302,18.030832290649414,,,
29100,12.0,0.2646859884262085,16.32260513305664,,,
29200,12.0,0.21982233226299286,17.48090171813965,,,
29300,12.0,0.25504031777381897,16.792743682861328,,,
29400,12.0,0.33962520956993103,14.511826515197754,,,
29500,12.0,0.26171714067459106,15.9091215133667,,,
29600,12.0,0.24642471969127655,16.59052276611328,,,
29700,12.0,0.2533244788646698,17.065105438232422,,,
29800,12.0,0.24485933780670166,16.675045013427734,,,
29900,12.0,0.2004106491804123,18.487621307373047,,,
30000,12.0,0.23023758828639984,17.479080200195312,,,
30100,12.0,0.27529945969581604,16.022422790527344,,,
30200,12.0,0.2684062123298645,16.353191375732422,,,
30300,12.0,0.21935229003429413,17.885173797607422,,,
30400,12.0,0.2303120493888855,17.076696395874023,,,
30500,12.0,0.22548390924930573,17.067150115966797,,,
30600,12.0,0.2573849558830261,16.35851287841797,,,
30700,12.0,0.28386420011520386,15.539649963378906,,,
30800,12.0,0.2858431935310364,16.19096565246582,,,
30900,12.0,0.2978798747062683,15.24535083770752,,,
31000,12.0,0.28799036145210266,15.138917922973633,,,
31100,12.0,0.27539849281311035,16.023757934570312,,,
31200,12.0,0.18342404067516327,18.865196228027344,,,
31300,12.0,0.295210063457489,15.322802543640137,,,
31400,12.0,0.26891615986824036,16.084951400756836,,,
31500,12.0,0.28506651520729065,15.10552978515625,,,
31600,12.0,0.26236438751220703,16.678455352783203,,,
31700,12.0,0.267631471157074,16.128110885620117,,,
31800,12.0,0.32315000891685486,14.978828430175781,,,
31900,12.0,0.2306855171918869,17.471036911010742,,,
32000,12.0,0.2681729793548584,15.786787033081055,,,
32100,12.0,0.25799545645713806,16.460330963134766,,,
32200,12.0,0.214355006814003,17.955059051513672,,,
32300,12.0,0.2719741463661194,16.219707489013672,,,
32400,12.0,0.27274462580680847,15.933337211608887,,,
32500,12.0,0.20136210322380066,18.078113555908203,,,
32600,12.0,0.22835102677345276,17.212482452392578,,,
32700,12.0,0.26675865054130554,16.31390380859375,,,
32800,12.0,0.2090446799993515,17.799972534179688,,,
32900,12.0,0.24484139680862427,16.970157623291016,,,
33000,12.0,0.3327518105506897,13.948434829711914,,,
33100,12.0,0.23302839696407318,17.1417236328125,,,
33200,12.0,0.29900264739990234,15.229642868041992,,,
33300,12.0,0.1930089145898819,18.338115692138672,,,
33400,12.0,0.23641270399093628,17.467561721801758,,,
33500,12.0,0.2173157036304474,18.012054443359375,,,
33600,12.0,0.3991621136665344,13.048479080200195,,,
33700,12.0,0.26001420617103577,16.232101440429688,,,
33800,12.0,0.24005302786827087,17.13269805908203,,,
33900,12.0,0.289751261472702,16.15150260925293,,,
34000,12.0,0.2598362863063812,16.153221130371094,,,
34100,12.0,0.21108338236808777,18.176265716552734,,,
34200,12.0,0.27252936363220215,15.917125701904297,,,
34300,12.0,0.2315598726272583,17.258960723876953,,,
34400,12.0,0.25693148374557495,15.940199851989746,,,
34500,12.0,0.2675536870956421,15.76574420928955,,,
34600,12.0,0.29139265418052673,14.761428833007812,,,
34700,12.0,0.24051092565059662,17.041763305664062,,,
34800,12.0,0.24240629374980927,17.317771911621094,,,
34900,12.0,0.27143293619155884,15.729785919189453,,,
35000,12.0,0.2520962655544281,17.021759033203125,,,
35100,12.0,0.2574175000190735,16.26114273071289,,,
35200,12.0,0.25488612055778503,16.490806579589844,,,
35300,12.0,0.22394223511219025,17.237422943115234,,,
35400,12.0,0.22429203987121582,17.450956344604492,,,
35500,12.0,0.2548656165599823,16.1074275970459,,,
35600,12.0,0.2452637255191803,16.710264205932617,,,
35700,12.0,0.21217864751815796,17.867698669433594,,,
35800,12.0,0.2467939257621765,15.983613014221191,,,
35900,12.0,0.30071213841438293,14.766120910644531,,,
36000,12.0,0.3078298270702362,15.480051040649414,,,
36100,12.0,0.2354583591222763,17.071680068969727,,,
36200,12.0,0.24667544662952423,17.08330535888672,,,
36300,12.0,0.19032517075538635,18.786531448364258,,,
36400,12.0,0.3273514211177826,14.865901947021484,,,
36500,12.0,0.3068777620792389,15.255963325500488,,,
36600,12.0,0.2751324772834778,15.789467811584473,,,
36700,12.0,0.2806978225708008,15.917447090148926,,,
36800,12.0,0.2503776550292969,16.021692276000977,,,
36900,12.0,0.2554342746734619,16.462324142456055,,,
37000,12.0,0.24873647093772888,16.787946701049805,,,
37100,12.0,0.25643330812454224,17.16884994506836,,,
37200,12.0,0.19555772840976715,18.43763542175293,,,
37300,12.0,0.2748572826385498,16.647171020507812,,,
37400,12.0,0.2802368700504303,15.797910690307617,,,
37500,12.0,0.18078039586544037,19.128345489501953,,,
37600,12.0,0.2535288333892822,16.517480850219727,,,
37700,12.0,0.25113439559936523,17.01013946533203,,,
37800,12.0,0.32166779041290283,15.534429550170898,,,
37900,12.0,0.29849883913993835,14.961650848388672,,,
38000,12.0,0.2772907316684723,15.498613357543945,,,
38100,12.0,0.2361002415418625,16.643768310546875,,,
38200,12.0,0.19745033979415894,18.879131317138672,,,
38300,12.0,0.28230100870132446,15.618131637573242,,,
38400,12.0,0.2873564064502716,15.77993106842041,,,
38500,12.0,0.1985548734664917,18.539424896240234,,,
38600,12.0,0.26650163531303406,16.548254013061523,,,
38700,12.0,0.3103374242782593,15.040342330932617,,,
38800,12.0,0.23237641155719757,17.128334045410156,,,
38900,12.0,0.2984791398048401,15.598816871643066,,,
39000,12.0,0.2655564844608307,16.0367431640625,,,
39100,12.0,0.23441705107688904,16.924543380737305,,,
39200,12.0,0.25487029552459717,16.169702529907227,,,
39300,12.0,0.2378797084093094,16.86436653137207,,,
39400,12.0,0.24472567439079285,17.37018585205078,,,
39500,12.0,0.27358880639076233,15.982072830200195,,,
39600,12.0,0.21389782428741455,18.1438045501709,,,
39700,12.0,0.29081082344055176,15.368797302246094,,,
39800,12.0,0.18058174848556519,19.13870620727539,,,
39900,12.0,0.2514820992946625,16.38084602355957,,,
40000,12.0,0.2657717168331146,16.807418823242188,,,
40100,12.0,0.25171327590942383,16.548267364501953,,,
40200,12.0,0.1989516019821167,18.454322814941406,,,
40300,12.0,0.2972765266895294,15.274612426757812,,,
40400,12.0,0.2611646056175232,16.65714454650879,,,
