tag,step,wall_time,value
train/domain,33500,1769336871.9390934,12.0
train/domain,33600,1769336872.4657187,12.0
train/domain,33700,1769336872.996835,12.0
train/domain,33800,1769336873.5236034,12.0
train/domain,33900,1769336874.0498931,12.0
train/domain,34000,1769336878.7523358,12.0
train/domain,34100,1769336879.2824721,12.0
train/domain,34200,1769336879.8053088,12.0
train/domain,34300,1769336880.3280208,12.0
train/domain,34400,1769336880.856989,12.0
train/domain,34500,1769336881.3806105,12.0
train/domain,34600,1769336881.908766,12.0
train/domain,34700,1769336882.4333878,12.0
train/domain,34800,1769336882.9569077,12.0
train/domain,34900,1769336883.4812543,12.0
train/domain,35000,1769336887.9472485,12.0
train/domain,35100,1769336888.4756448,12.0
train/domain,35200,1769336889.0109465,12.0
train/domain,35300,1769336889.5338814,12.0
train/domain,35400,1769336890.0577898,12.0
train/domain,35500,1769336890.580766,12.0
train/domain,35600,1769336891.102166,12.0
train/domain,35700,1769336891.6247714,12.0
train/domain,35800,1769336892.145936,12.0
train/domain,35900,1769336892.6686323,12.0
train/domain,36000,1769336897.3950953,12.0
train/domain,36100,1769336897.9235215,12.0
train/domain,36200,1769336898.4480898,12.0
train/domain,36300,1769336898.9922633,12.0
train/domain,36400,1769336899.5207336,12.0
train/domain,36500,1769336900.0482671,12.0
train/domain,36600,1769336900.5753362,12.0
train/domain,36700,1769336901.1003633,12.0
train/domain,36800,1769336901.6251934,12.0
train/domain,36900,1769336902.1521149,12.0
train/domain,37000,1769336907.1304245,12.0
train/domain,37100,1769336907.6578844,12.0
train/domain,37200,1769336908.1843007,12.0
train/domain,37300,1769336908.7159674,12.0
train/domain,37400,1769336909.2527196,12.0
train/domain,37500,1769336909.9671082,12.0
train/domain,37600,1769336910.5180485,12.0
train/domain,37700,1769336911.0734103,12.0
train/domain,37800,1769336911.6230485,12.0
train/domain,37900,1769336912.1712892,12.0
train/domain,38000,1769336917.7742796,12.0
train/domain,38100,1769336918.3118625,12.0
train/domain,38200,1769336918.854534,12.0
train/domain,38300,1769336919.399467,12.0
train/domain,38400,1769336919.9348607,12.0
train/domain,38500,1769336920.5408924,12.0
train/domain,38600,1769336921.1553004,12.0
train/domain,38700,1769336921.770115,12.0
train/domain,38800,1769336922.3401723,12.0
train/domain,38900,1769336922.8756976,12.0
train/domain,39000,1769336928.0962229,12.0
train/domain,39100,1769336928.6321547,12.0
train/domain,39200,1769336929.177241,12.0
train/domain,39300,1769336929.7083464,12.0
train/domain,39400,1769336930.2411942,12.0
train/domain,39500,1769336930.7793956,12.0
train/domain,39600,1769336931.3191733,12.0
train/domain,39700,1769336931.8530462,12.0
train/domain,39800,1769336932.3896759,12.0
train/domain,39900,1769336932.9227934,12.0
train/domain,40000,1769336938.4131923,12.0
train/domain,40100,1769336938.9592195,12.0
train/domain,40200,1769336939.5053604,12.0
train/domain,40300,1769336940.0440447,12.0
train/domain,40400,1769336940.586361,12.0
train/domain,40500,1769336941.1262393,12.0
train/domain,40600,1769336941.6626582,12.0
train/domain,40700,1769336942.2005806,12.0
train/domain,40800,1769336942.738878,12.0
train/domain,40900,1769336943.2774634,12.0
train/domain,41000,1769336948.4969792,12.0
train/domain,41100,1769336949.1489244,12.0
train/domain,41200,1769336949.693874,12.0
train/domain,41300,1769336950.2321024,12.0
train/domain,41400,1769336950.7632983,12.0
train/domain,41500,1769336951.2903633,12.0
train/domain,41600,1769336951.815491,12.0
train/domain,41700,1769336952.3419292,12.0
train/domain,41800,1769336952.8672462,12.0
train/domain,41900,1769336953.393955,12.0
train/domain,42000,1769336958.4287765,12.0
train/domain,42100,1769336958.9577262,12.0
train/domain,42200,1769336959.4857697,12.0
train/domain,42300,1769336960.0142484,12.0
train/domain,42400,1769336960.5402768,12.0
train/domain,42500,1769336961.0671988,12.0
train/domain,42600,1769336961.5969555,12.0
train/domain,42700,1769336962.124398,12.0
train/domain,42800,1769336962.6512387,12.0
train/domain,42900,1769336963.178366,12.0
train/domain,43000,1769336969.2461157,12.0
train/domain,43100,1769336969.7728074,12.0
train/domain,43200,1769336970.294089,12.0
train/domain,43300,1769336970.8118973,12.0
train/domain,43400,1769336971.3288808,12.0
train/domain,43500,1769336971.8440123,12.0
train/domain,43600,1769336972.3589187,12.0
train/domain,43700,1769336972.8743358,12.0
train/domain,43800,1769336973.3884172,12.0
train/domain,43900,1769336973.9057527,12.0
train/domain,44000,1769336978.6225321,12.0
train/domain,44100,1769336979.152365,12.0
train/domain,44200,1769336979.67655,12.0
train/domain,44300,1769336980.1912012,12.0
train/domain,44400,1769336980.7056756,12.0
train/domain,44500,1769336981.2195904,12.0
train/domain,44600,1769336981.7346232,12.0
train/domain,44700,1769336982.2515097,12.0
train/domain,44800,1769336982.7694037,12.0
train/domain,44900,1769336983.2856855,12.0
train/domain,45000,1769336988.0486217,12.0
train/domain,45100,1769336988.5672505,12.0
train/domain,45200,1769336989.0867057,12.0
train/domain,45300,1769336989.6159205,12.0
train/domain,45400,1769336990.1306524,12.0
train/domain,45500,1769336990.6459954,12.0
train/domain,45600,1769336991.1629663,12.0
train/domain,45700,1769336991.680471,12.0
train/domain,45800,1769336992.1992161,12.0
train/domain,45900,1769336992.7142856,12.0
train/domain,46000,1769336998.4177735,12.0
train/domain,46100,1769336998.9437423,12.0
train/domain,46200,1769336999.4754386,12.0
train/domain,46300,1769336999.9945831,12.0
train/domain,46400,1769337000.5762534,12.0
train/domain,46500,1769337001.2334104,12.0
train/domain,46600,1769337001.7800536,12.0
train/domain,46700,1769337002.3010132,12.0
train/domain,46800,1769337002.821468,12.0
train/domain,46900,1769337003.3415964,12.0
train/domain,47000,1769337008.6781967,12.0
train/domain,47100,1769337009.2075622,12.0
train/domain,47200,1769337009.7388818,12.0
train/domain,47300,1769337010.2619424,12.0
train/domain,47400,1769337010.7856264,12.0
train/domain,47500,1769337011.3072708,12.0
train/domain,47600,1769337011.8288214,12.0
train/domain,47700,1769337012.3515081,12.0
train/domain,47800,1769337012.8724337,12.0
train/domain,47900,1769337013.3940516,12.0
train/domain,48000,1769337018.4476452,12.0
train/domain,48100,1769337018.9789956,12.0
train/domain,48200,1769337019.511668,12.0
train/domain,48300,1769337020.037856,12.0
train/domain,48400,1769337020.5601568,12.0
train/domain,48500,1769337021.090666,12.0
train/domain,48600,1769337021.612611,12.0
train/domain,48700,1769337022.1354384,12.0
train/domain,48800,1769337022.6565473,12.0
train/domain,48900,1769337023.1763048,12.0
train/domain,49000,1769337027.7669122,12.0
train/domain,49100,1769337028.2940974,12.0
train/domain,49200,1769337028.8177528,12.0
train/domain,49300,1769337029.3445625,12.0
train/domain,49400,1769337029.8747537,12.0
train/domain,49500,1769337030.3958838,12.0
train/domain,49600,1769337030.9166915,12.0
train/domain,49700,1769337031.4369984,12.0
train/domain,49800,1769337031.9579258,12.0
train/domain,49900,1769337032.4777863,12.0
train/domain,50000,1769337037.202278,12.0
train/domain,50100,1769337037.7271445,12.0
train/domain,50200,1769337038.2500029,12.0
train/domain,50300,1769337038.8032546,12.0
train/domain,50400,1769337039.3241603,12.0
train/domain,50500,1769337039.8582883,12.0
train/domain,50600,1769337040.379874,12.0
train/domain,50700,1769337040.898759,12.0
train/domain,50800,1769337041.4189804,12.0
train/domain,50900,1769337041.9357982,12.0
train/domain,51000,1769337046.7270498,12.0
train/domain,51100,1769337047.2483099,12.0
train/domain,51200,1769337047.7742398,12.0
train/domain,51300,1769337048.291397,12.0
train/domain,51400,1769337048.939241,12.0
train/domain,51500,1769337049.5931451,12.0
train/domain,51600,1769337050.2509658,12.0
train/domain,51700,1769337050.8998024,12.0
train/domain,51800,1769337051.5502927,12.0
train/domain,51900,1769337052.197513,12.0
train/domain,52000,1769337057.264299,12.0
train/domain,52100,1769337057.7849119,12.0
train/domain,52200,1769337058.3030324,12.0
train/domain,52300,1769337058.820261,12.0
train/domain,52400,1769337059.337923,12.0
train/domain,52500,1769337059.8764524,12.0
train/domain,52600,1769337060.3999803,12.0
train/domain,52700,1769337060.919618,12.0
train/domain,52800,1769337061.4430223,12.0
train/domain,52900,1769337061.965692,12.0
train/domain,53000,1769337067.2921019,12.0
train/domain,53100,1769337067.8212214,12.0
train/domain,53200,1769337068.348195,12.0
train/domain,53300,1769337068.8717415,12.0
train/domain,53400,1769337069.3935437,12.0
train/domain,53500,1769337069.9272053,12.0
train/domain,53600,1769337070.4477143,12.0
train/domain,53700,1769337070.9679666,12.0
train/domain,53800,1769337071.4881852,12.0
train/domain,53900,1769337072.0093176,12.0
train/domain,54000,1769337076.6800506,12.0
train/domain,54100,1769337077.2049935,12.0
train/domain,54200,1769337077.7280097,12.0
train/domain,54300,1769337078.2504685,12.0
train/domain,54400,1769337078.7730281,12.0
train/domain,54500,1769337079.296139,12.0
train/domain,54600,1769337079.829871,12.0
train/domain,54700,1769337080.3561108,12.0
train/domain,54800,1769337080.8795605,12.0
train/domain,54900,1769337081.4002032,12.0
train/domain,55000,1769337086.0625513,12.0
train/domain,55100,1769337086.5850732,12.0
train/domain,55200,1769337087.1406024,12.0
train/domain,55300,1769337087.7552366,12.0
train/domain,55400,1769337088.3759649,12.0
train/domain,55500,1769337088.9499683,12.0
train/domain,55600,1769337089.4736624,12.0
train/domain,55700,1769337090.013953,12.0
train/domain,55800,1769337090.5397968,12.0
train/domain,55900,1769337091.0644753,12.0
train/domain,56000,1769337095.6801527,12.0
train/domain,56100,1769337096.2065375,12.0
train/domain,56200,1769337096.7294188,12.0
train/domain,56300,1769337097.449583,12.0
train/domain,56400,1769337097.985734,12.0
train/domain,56500,1769337098.5199137,12.0
train/domain,56600,1769337099.052383,12.0
train/domain,56700,1769337099.5848727,12.0
train/domain,56800,1769337100.1330588,12.0
train/domain,56900,1769337100.662526,12.0
train/domain,57000,1769337106.033256,12.0
train/domain,57100,1769337106.6549895,12.0
train/domain,57200,1769337107.274957,12.0
train/domain,57300,1769337107.89501,12.0
train/domain,57400,1769337108.5188396,12.0
train/domain,57500,1769337109.134617,12.0
train/domain,57600,1769337109.7520645,12.0
train/domain,57700,1769337110.3774986,12.0
train/domain,57800,1769337110.9814723,12.0
train/domain,57900,1769337111.511912,12.0
train/domain,58000,1769337116.7869961,12.0
train/domain,58100,1769337117.3221061,12.0
train/domain,58200,1769337117.8550465,12.0
train/domain,58300,1769337118.3896759,12.0
train/domain,58400,1769337118.9189887,12.0
train/domain,58500,1769337119.4501073,12.0
train/domain,58600,1769337119.9902997,12.0
train/domain,58700,1769337120.5259254,12.0
train/domain,58800,1769337121.0535278,12.0
train/domain,58900,1769337121.5835717,12.0
train/domain,59000,1769337126.9086018,12.0
train/domain,59100,1769337127.4401262,12.0
train/domain,59200,1769337127.9722192,12.0
train/domain,59300,1769337128.5041533,12.0
train/domain,59400,1769337129.0373812,12.0
train/domain,59500,1769337129.5670643,12.0
train/domain,59600,1769337130.1085346,12.0
train/domain,59700,1769337130.640679,12.0
train/domain,59800,1769337131.16899,12.0
train/domain,59900,1769337131.699651,12.0
train/domain,60000,1769337136.4705095,12.0
train/domain,60100,1769337137.001533,12.0
train/domain,60200,1769337137.532568,12.0
train/domain,60300,1769337138.0643444,12.0
train/domain,60400,1769337138.5902185,12.0
train/domain,60500,1769337139.1134841,12.0
train/domain,60600,1769337139.642812,12.0
train/domain,60700,1769337140.193784,12.0
train/domain,60800,1769337140.7948425,12.0
train/domain,60900,1769337141.342194,12.0
train/domain,61000,1769337146.8696122,12.0
train/domain,61100,1769337147.4135623,12.0
train/domain,61200,1769337147.9525256,12.0
train/domain,61300,1769337148.4880114,12.0
train/domain,61400,1769337149.0223827,12.0
train/domain,61500,1769337149.5669878,12.0
train/domain,61600,1769337150.1231172,12.0
train/domain,61700,1769337150.6776621,12.0
train/domain,61800,1769337151.2204435,12.0
train/domain,61900,1769337151.7602,12.0
train/domain,62000,1769337157.9870331,12.0
train/domain,62100,1769337158.5813713,12.0
train/domain,62200,1769337159.1137376,12.0
train/domain,62300,1769337159.6427321,12.0
train/domain,62400,1769337160.1771007,12.0
train/domain,62500,1769337160.7139766,12.0
train/domain,62600,1769337161.244269,12.0
train/domain,62700,1769337161.775643,12.0
train/domain,62800,1769337162.30665,12.0
train/domain,62900,1769337162.8380878,12.0
train/domain,63000,1769337168.1455646,12.0
train/domain,63100,1769337168.680626,12.0
train/domain,63200,1769337169.205096,12.0
train/domain,63300,1769337169.7287874,12.0
train/domain,63400,1769337170.261857,12.0
train/domain,63500,1769337170.7940042,12.0
train/domain,63600,1769337171.3216417,12.0
train/domain,63700,1769337171.8469224,12.0
train/domain,63800,1769337172.3736029,12.0
train/domain,63900,1769337172.9009545,12.0
train/domain,64000,1769337177.734288,12.0
train/domain,64100,1769337178.265178,12.0
train/domain,64200,1769337178.7955859,12.0
train/domain,64300,1769337179.3259413,12.0
train/domain,64400,1769337179.8542018,12.0
train/domain,64500,1769337180.3988442,12.0
train/domain,64600,1769337180.9292078,12.0
train/domain,64700,1769337181.4605098,12.0
train/domain,64800,1769337181.988468,12.0
train/domain,64900,1769337182.5160944,12.0
train/domain,65000,1769337188.0817516,12.0
train/domain,65100,1769337188.6154778,12.0
train/domain,65200,1769337189.1451542,12.0
train/domain,65300,1769337189.674767,12.0
train/domain,65400,1769337190.2117152,12.0
train/domain,65500,1769337190.7589674,12.0
train/domain,65600,1769337191.2919652,12.0
train/domain,65700,1769337191.8200362,12.0
train/domain,65800,1769337192.3495052,12.0
train/domain,65900,1769337192.8808374,12.0
train/domain,66000,1769337199.0193598,12.0
train/domain,66100,1769337199.5528424,12.0
train/domain,66200,1769337200.0798726,12.0
train/domain,66300,1769337200.6243703,12.0
train/domain,66400,1769337201.1526456,12.0
train/domain,66500,1769337201.6783824,12.0
train/domain,66600,1769337202.2053516,12.0
train/domain,66700,1769337202.7287989,12.0
train/domain,66800,1769337203.2562284,12.0
train/domain,66900,1769337203.785494,12.0
train/domain,67000,1769337208.6202161,12.0
train/domain,67100,1769337209.1508906,12.0
