tag,step,wall_time,value
train/loss,0,1769505447.6510782,0.30972227454185486
train/loss,100,1769505448.2119796,0.1299956738948822
train/loss,200,1769505448.766905,0.16409431397914886
train/loss,300,1769505449.3223867,0.14607760310173035
train/loss,400,1769505449.8300512,0.10208889096975327
train/loss,500,1769505450.3183029,0.2111222743988037
train/loss,600,1769505450.8107646,0.13588280975818634
train/loss,700,1769505451.2991233,0.14301888644695282
train/loss,800,1769505451.7864614,0.12414656579494476
train/loss,900,1769505452.2684839,0.12877219915390015
train/loss,1000,1769505457.8746836,0.12096136808395386
train/loss,1100,1769505458.4268951,0.1694267839193344
train/loss,1200,1769505458.9771278,0.13439249992370605
train/loss,1300,1769505459.5266225,0.18805228173732758
train/loss,1400,1769505460.0744693,0.13925930857658386
train/loss,1500,1769505460.6245854,0.1603555977344513
train/loss,1600,1769505461.1766603,0.15851448476314545
train/loss,1700,1769505461.7257943,0.1714860051870346
train/loss,1800,1769505462.2352774,0.15528345108032227
train/loss,1900,1769505462.7208467,0.1261863261461258
train/loss,2000,1769505468.9472387,0.2380514144897461
train/loss,2100,1769505469.536031,0.12997287511825562
train/loss,2200,1769505470.1237721,0.14799746870994568
train/loss,2300,1769505470.711723,0.17232435941696167
train/loss,2400,1769505471.2977223,0.1519293189048767
train/loss,2500,1769505471.876732,0.18092584609985352
train/loss,2600,1769505472.4238515,0.14300665259361267
train/loss,2700,1769505472.9724867,0.13274887204170227
train/loss,2800,1769505473.5249143,0.15739072859287262
train/loss,2900,1769505474.0673134,0.16377590596675873
train/loss,3000,1769505480.3674095,0.1754302680492401
train/loss,3100,1769505480.9619248,0.2055787742137909
train/loss,3200,1769505481.5632834,0.16671600937843323
train/loss,3300,1769505482.149057,0.15111204981803894
train/loss,3400,1769505482.700668,0.1434682011604309
train/loss,3500,1769505483.2665374,0.18571814894676208
train/loss,3600,1769505483.837382,0.12051572650671005
train/loss,3700,1769505484.4054801,0.15386754274368286
train/loss,3800,1769505484.9740787,0.15348565578460693
train/loss,3900,1769505485.5377588,0.17984920740127563
train/loss,4000,1769505492.1302876,0.17952024936676025
train/loss,4100,1769505492.7297685,0.10529386252164841
train/loss,4200,1769505493.326958,0.15828588604927063
train/loss,4300,1769505493.9236255,0.18641643226146698
train/loss,4400,1769505494.5124693,0.11664216965436935
train/loss,4500,1769505495.1035678,0.204156756401062
train/loss,4600,1769505495.697502,0.169745534658432
train/loss,4700,1769505496.2877893,0.25021815299987793
train/loss,4800,1769505496.883043,0.15113157033920288
train/loss,4900,1769505497.4706907,0.15047234296798706
train/loss,5000,1769505503.3733351,0.12964652478694916
train/loss,5100,1769505503.9338303,0.23878446221351624
train/loss,5200,1769505504.4972773,0.20417217910289764
train/loss,5300,1769505505.0660305,0.11430009454488754
train/loss,5400,1769505505.6343544,0.11335652321577072
train/loss,5500,1769505506.2036376,0.22649693489074707
train/loss,5600,1769505506.7710335,0.14100521802902222
