step,train/loss,train/psnr,val/avg_psnr,val/imagenet-blur_psnr,val/imagenet-blur_ssim,val/imagenet-noise_psnr,val/imagenet-noise_ssim,val/imagenet-weather_psnr,val/imagenet-weather_ssim
58,,,16.474645614624023,16.16773223876953,0.4208368957042694,18.042572021484375,0.6078166365623474,15.213634490966797,0.5753976702690125
59,,,16.322071075439453,15.869799613952637,0.4149114489555359,17.79950523376465,0.600970447063446,15.296908378601074,0.5677720308303833
60,,,16.509300231933594,16.191173553466797,0.421485036611557,18.02235984802246,0.6070230007171631,15.31436824798584,0.5767920017242432
61,,,16.46440887451172,16.144180297851562,0.4190436601638794,17.940052032470703,0.6032388806343079,15.308995246887207,0.5732371807098389
62,,,16.408613204956055,15.812945365905762,0.41575008630752563,17.915891647338867,0.6048455834388733,15.497002601623535,0.5731865167617798
63,,,16.4679012298584,15.991435050964355,0.4192435145378113,17.975454330444336,0.6067554354667664,15.436814308166504,0.5760395526885986
64,,,16.484153747558594,16.043323516845703,0.4193791449069977,18.066993713378906,0.6073875427246094,15.342146873474121,0.572940468788147
65,,,16.438398361206055,15.960488319396973,0.41953492164611816,17.85917854309082,0.6050444841384888,15.495529174804688,0.5736421942710876
66,,,16.501800537109375,16.105274200439453,0.42042094469070435,18.047893524169922,0.6068543195724487,15.352235794067383,0.5733639001846313
67,,,16.601879119873047,16.186880111694336,0.4233768582344055,18.221466064453125,0.6119784116744995,15.397289276123047,0.579321026802063
68,,,16.5218563079834,16.170124053955078,0.4210919439792633,18.010005950927734,0.6056476831436157,15.385438919067383,0.5766391158103943
69,,,16.440834045410156,15.97468376159668,0.41663500666618347,17.951873779296875,0.6027043461799622,15.395946502685547,0.5718616247177124
70,,,16.576183319091797,16.157085418701172,0.4217940866947174,18.221752166748047,0.6099446415901184,15.349714279174805,0.5742692947387695
71,,,16.457027435302734,15.870970726013184,0.4168648421764374,17.996078491210938,0.6052218079566956,15.504032135009766,0.5730631351470947
72,,,16.540678024291992,16.20076560974121,0.4212929904460907,18.118444442749023,0.6063885688781738,15.302827835083008,0.5744029879570007
73,,,16.597097396850586,16.198511123657227,0.42360714077949524,18.246200561523438,0.6115614771842957,15.346580505371094,0.5751258134841919
74,,,16.536439895629883,16.054264068603516,0.42046526074409485,18.170135498046875,0.6090699434280396,15.384919166564941,0.5736444592475891
75,,,16.517471313476562,16.112308502197266,0.42107024788856506,18.06777000427246,0.6067116260528564,15.37233829498291,0.5720469355583191
76,,,16.521581649780273,16.0792179107666,0.42032986879348755,18.023561477661133,0.605944812297821,15.461965560913086,0.5759221911430359
77,,,16.54146957397461,16.07328987121582,0.42058804631233215,18.1480712890625,0.6088674068450928,15.403048515319824,0.5742319822311401
78,,,16.44361114501953,15.937873840332031,0.4169829189777374,17.899898529052734,0.602145254611969,15.493062019348145,0.5724366307258606
79,,,16.487943649291992,16.037368774414062,0.4197945296764374,17.9685115814209,0.6052652597427368,15.457950592041016,0.5738913416862488
80,,,16.54338836669922,16.032604217529297,0.42090660333633423,18.0856876373291,0.6085950136184692,15.51187515258789,0.5767366290092468
81,,,16.514223098754883,16.01894760131836,0.4193171560764313,18.071041107177734,0.606753408908844,15.452678680419922,0.5752425789833069
82,,,16.558813095092773,16.105371475219727,0.4209037125110626,18.184335708618164,0.6089047789573669,15.386728286743164,0.5736649632453918
83,,,16.549985885620117,16.086593627929688,0.4204004108905792,18.139009475708008,0.6076199412345886,15.424352645874023,0.5736139416694641
84,,,16.45975112915039,15.95138168334961,0.41720664501190186,17.980241775512695,0.6033977270126343,15.44762897491455,0.5707610249519348
85,,,16.5249080657959,16.084875106811523,0.41963934898376465,18.092708587646484,0.6060612797737122,15.397138595581055,0.5722108483314514
86,,,16.51715850830078,16.066852569580078,0.41960689425468445,18.071340560913086,0.6057441234588623,15.41327953338623,0.5719638466835022
87,,,16.506837844848633,16.048160552978516,0.4191353917121887,18.033370971679688,0.6049111485481262,15.438983917236328,0.5718642473220825
88,,,16.498781204223633,16.021682739257812,0.41926658153533936,18.036184310913086,0.6053653359413147,15.438477516174316,0.571704089641571
89,,,16.553804397583008,16.089330673217773,0.4208644926548004,18.114986419677734,0.607463538646698,15.457098007202148,0.5743269920349121
90,,,16.565311431884766,16.153196334838867,0.42107343673706055,18.130876541137695,0.6070073843002319,15.411861419677734,0.5742733478546143
91,,,16.548635482788086,16.120542526245117,0.42061686515808105,18.112089157104492,0.6066517233848572,15.413274765014648,0.5733559727668762
92,,,16.52582359313965,16.045734405517578,0.41954195499420166,18.06865882873535,0.6060672998428345,15.463081359863281,0.5733914971351624
93,,,16.521133422851562,16.037588119506836,0.41945579648017883,18.056413650512695,0.6059163212776184,15.469399452209473,0.5734597444534302
94,,,16.536828994750977,16.0705623626709,0.42011553049087524,18.085636138916016,0.606587290763855,15.454288482666016,0.5736822485923767
95,,,16.53793716430664,16.07316017150879,0.42017677426338196,18.083744049072266,0.6065778732299805,15.456907272338867,0.5738133788108826
96,,,16.5366268157959,16.075693130493164,0.4201531410217285,18.078012466430664,0.6063920259475708,15.456172943115234,0.5737748742103577
97,,,16.537538528442383,16.077457427978516,0.4202135503292084,18.080554962158203,0.6064810752868652,15.454605102539062,0.5737992525100708
98,,,16.537927627563477,16.07748031616211,0.4202326536178589,18.08186912536621,0.6065252423286438,15.45443058013916,0.5738233327865601
99,,,16.53809356689453,16.07842254638672,0.4202418029308319,18.081815719604492,0.6065182089805603,15.454042434692383,0.5738207101821899
100,0.22273585200309753,13.532462120056152,,,,,,,
200,0.28329703211784363,12.258955001831055,,,,,,,
300,0.24261169135570526,12.977807998657227,,,,,,,
400,0.1603032946586609,14.88426685333252,,,,,,,
500,0.13454556465148926,15.546553611755371,,,,,,,
600,0.21090489625930786,13.61170482635498,,,,,,,
700,0.1589706689119339,14.783824920654297,,,,,,,
800,0.18984079360961914,14.111366271972656,,,,,,,
900,0.20111827552318573,13.422843933105469,,,,,,,
1000,0.18126682937145233,15.221482276916504,,,,,,,
1100,0.179855614900589,14.053010940551758,,,,,,,
1200,0.15934360027313232,14.812828063964844,,,,,,,
1300,0.22831785678863525,12.830158233642578,,,,,,,
1400,0.2958756685256958,11.97706413269043,,,,,,,
1500,0.2009654939174652,14.053756713867188,,,,,,,
1600,0.19759869575500488,13.6931734085083,,,,,,,
1700,0.14447662234306335,15.042403221130371,,,,,,,
1800,0.19061079621315002,14.066694259643555,,,,,,,
1900,0.18306663632392883,15.034162521362305,,,,,,,
2000,0.26289379596710205,12.848865509033203,,,,,,,
2100,0.2424848973751068,12.62679386138916,,,,,,,
2200,0.11701124906539917,16.145187377929688,,,,,,,
2300,0.1696772277355194,14.816036224365234,,,,,,,
2400,0.18943671882152557,14.994495391845703,,,,,,,
2500,0.20303761959075928,14.000113487243652,,,,,,,
2600,0.22505925595760345,13.19149398803711,,,,,,,
2700,0.16683052480220795,14.124456405639648,,,,,,,
2800,0.15373343229293823,15.63361930847168,,,,,,,
2900,0.13280464708805084,15.783815383911133,,,,,,,
3000,0.12199041247367859,15.857275009155273,,,,,,,
3100,0.22141313552856445,13.070720672607422,,,,,,,
3200,0.20704296231269836,13.187236785888672,,,,,,,
3300,0.21842744946479797,13.708562850952148,,,,,,,
3400,0.18177634477615356,13.923389434814453,,,,,,,
3500,0.22859685122966766,13.177713394165039,,,,,,,
3600,0.1824161261320114,14.07276725769043,,,,,,,
3700,0.1742590367794037,15.352842330932617,,,,,,,
3800,0.2359534502029419,12.923877716064453,,,,,,,
3900,0.17248070240020752,14.277830123901367,,,,,,,
4000,0.14543569087982178,15.205696105957031,,,,,,,
4100,0.15250298380851746,14.751520156860352,,,,,,,
4200,0.17076008021831512,14.27548599243164,,,,,,,
4300,0.1109456866979599,16.49913215637207,,,,,,,
4400,0.12558132410049438,16.020679473876953,,,,,,,
4500,0.13042914867401123,15.546833038330078,,,,,,,
4600,0.13803866505622864,15.035444259643555,,,,,,,
4700,0.16097018122673035,15.038236618041992,,,,,,,
4800,0.15792253613471985,14.756963729858398,,,,,,,
4900,0.19368867576122284,13.601088523864746,,,,,,,
5000,0.1798432469367981,14.007720947265625,,,,,,,
5100,0.13832467794418335,15.591937065124512,,,,,,,
5200,0.18457673490047455,13.64411735534668,,,,,,,
5300,0.14164884388446808,15.262199401855469,,,,,,,
5400,0.2438747137784958,12.625551223754883,,,,,,,
5500,0.22812506556510925,14.170875549316406,,,,,,,
5600,0.13142210245132446,15.608055114746094,,,,,,,
5700,0.1566699594259262,14.803180694580078,,,,,,,
5800,0.1133611649274826,16.271812438964844,,,,,,,
5900,0.14705020189285278,15.201011657714844,,,,,,,
6000,0.17351150512695312,14.145490646362305,,,,,,,
6100,0.2032715082168579,13.646547317504883,,,,,,,
6200,0.1763325035572052,14.678386688232422,,,,,,,
6300,0.3165113925933838,11.82188892364502,,,,,,,
6400,0.23651447892189026,12.680927276611328,,,,,,,
6500,0.19987031817436218,14.212288856506348,,,,,,,
6600,0.35987889766693115,11.062479019165039,,,,,,,
6700,0.17858609557151794,14.01116943359375,,,,,,,
6800,0.23021599650382996,13.023681640625,,,,,,,
6900,0.16616708040237427,14.319663047790527,,,,,,,
7000,0.13164494931697845,15.217477798461914,,,,,,,
7100,0.2454766482114792,12.731338500976562,,,,,,,
7200,0.16310548782348633,15.323446273803711,,,,,,,
7300,0.16852065920829773,14.460561752319336,,,,,,,
7400,0.23484686017036438,12.77953815460205,,,,,,,
7500,0.10360511392354965,16.962139129638672,,,,,,,
7600,0.1546875685453415,15.255099296569824,,,,,,,
7700,0.2245599925518036,13.295936584472656,,,,,,,
7800,0.19678083062171936,13.572830200195312,,,,,,,
7900,0.21435746550559998,13.81065845489502,,,,,,,
8000,0.15249310433864594,15.519696235656738,,,,,,,
8100,0.3059960603713989,12.444117546081543,,,,,,,
8200,0.18162456154823303,14.819761276245117,,,,,,,
8300,0.158822163939476,14.483941078186035,,,,,,,
8400,0.24177730083465576,13.106088638305664,,,,,,,
8500,0.17348162829875946,14.607461929321289,,,,,,,
8600,0.22513994574546814,13.5496187210083,,,,,,,
8700,0.2073628306388855,13.81110954284668,,,,,,,
8800,0.170313760638237,14.72352409362793,,,,,,,
8900,0.1895851343870163,14.719710350036621,,,,,,,
9000,0.15928921103477478,14.743967056274414,,,,,,,
9100,0.17317259311676025,14.92296028137207,,,,,,,
9200,0.18580517172813416,14.302607536315918,,,,,,,
9300,0.20509406924247742,13.571256637573242,,,,,,,
9400,0.1293295919895172,16.14620590209961,,,,,,,
9500,0.20033249258995056,13.63143539428711,,,,,,,
9600,0.16237425804138184,14.650358200073242,,,,,,,
9700,0.21199962496757507,13.109289169311523,,,,,,,
9800,0.20141223073005676,14.066116333007812,,,,,,,
9900,0.23994974792003632,12.905623435974121,,,,,,,
10000,0.11938255280256271,16.256572723388672,,,,,,,
10100,0.21574309468269348,12.986068725585938,,,,,,,
10200,0.12979525327682495,15.846068382263184,,,,,,,
10300,0.17842653393745422,13.959650039672852,,,,,,,
10400,0.1632375866174698,15.018213272094727,,,,,,,
10500,0.1898036003112793,14.104816436767578,,,,,,,
10600,0.20048783719539642,13.719887733459473,,,,,,,
10700,0.1684844195842743,14.460046768188477,,,,,,,
10800,0.17712116241455078,14.688643455505371,,,,,,,
10900,0.18525302410125732,14.366067886352539,,,,,,,
11000,0.22974884510040283,13.81551742553711,,,,,,,
11100,0.14508020877838135,15.511343002319336,,,,,,,
11200,0.16117757558822632,15.253539085388184,,,,,,,
11300,0.17131559550762177,14.208196640014648,,,,,,,
11400,0.17733149230480194,14.118304252624512,,,,,,,
11500,0.13879171013832092,15.807065963745117,,,,,,,
11600,0.08759300410747528,17.439720153808594,,,,,,,
11700,0.15663370490074158,14.604711532592773,,,,,,,
11800,0.18410596251487732,13.736217498779297,,,,,,,
11900,0.09693073481321335,16.668373107910156,,,,,,,
12000,0.14848282933235168,14.947356224060059,,,,,,,
12100,0.15636245906352997,14.756489753723145,,,,,,,
12200,0.15358896553516388,14.794950485229492,,,,,,,
12300,0.19095848500728607,14.018501281738281,,,,,,,
12400,0.17090913653373718,14.206201553344727,,,,,,,
12500,0.23653678596019745,12.943916320800781,,,,,,,
12600,0.16071325540542603,14.765836715698242,,,,,,,
12700,0.22755305469036102,13.222902297973633,,,,,,,
12800,0.1860402524471283,13.843839645385742,,,,,,,
12900,0.14434762299060822,15.245201110839844,,,,,,,
13000,0.1982509344816208,13.443668365478516,,,,,,,
13100,0.2674781382083893,12.656412124633789,,,,,,,
13200,0.21368521451950073,14.600833892822266,,,,,,,
13300,0.24988269805908203,12.497411727905273,,,,,,,
13400,0.26435115933418274,12.44102668762207,,,,,,,
13500,0.297343373298645,12.000900268554688,,,,,,,
13600,0.19598326086997986,13.55636978149414,,,,,,,
13700,0.25041496753692627,12.62835693359375,,,,,,,
13800,0.15059882402420044,15.585451126098633,,,,,,,
13900,0.19786423444747925,13.94383430480957,,,,,,,
14000,0.16058634221553802,14.414044380187988,,,,,,,
14100,0.23763248324394226,13.104641914367676,,,,,,,
14200,0.21349816024303436,14.210958480834961,,,,,,,
14300,0.20783834159374237,13.68957233428955,,,,,,,
14400,0.14540766179561615,15.37586784362793,,,,,,,
14500,0.22494369745254517,13.78907585144043,,,,,,,
14600,0.20202228426933289,14.1282958984375,,,,,,,
14700,0.22424618899822235,13.079541206359863,,,,,,,
14800,0.15893442928791046,15.121416091918945,,,,,,,
14900,0.16341350972652435,14.218221664428711,,,,,,,
15000,0.13415242731571198,15.313400268554688,,,,,,,
15100,0.24890999495983124,12.812690734863281,,,,,,,
15200,0.17269490659236908,14.284402847290039,,,,,,,
15300,0.147979736328125,15.160327911376953,,,,,,,
15400,0.15251410007476807,15.470427513122559,,,,,,,
15500,0.13342654705047607,15.626382827758789,,,,,,,
15600,0.17443722486495972,14.749603271484375,,,,,,,
15700,0.10797276347875595,16.381881713867188,,,,,,,
15800,0.11991874873638153,16.62459945678711,,,,,,,
15900,0.21603552997112274,13.567388534545898,,,,,,,
16000,0.1957755982875824,14.048175811767578,,,,,,,
16100,0.21159794926643372,13.454715728759766,,,,,,,
16200,0.2840617597103119,12.27293872833252,,,,,,,
16300,0.1689530462026596,14.096301078796387,,,,,,,
16400,0.2021578997373581,13.59127426147461,,,,,,,
16500,0.1365821361541748,15.425031661987305,,,,,,,
16600,0.21913878619670868,13.350404739379883,,,,,,,
16700,0.1699288934469223,14.763168334960938,,,,,,,
16800,0.1556604504585266,14.733263969421387,,,,,,,
16900,0.15227742493152618,14.874044418334961,,,,,,,
17000,0.1723887026309967,14.72376823425293,,,,,,,
17100,0.20512697100639343,13.283288955688477,,,,,,,
17200,0.19320689141750336,14.601704597473145,,,,,,,
17300,0.21551130712032318,13.629781723022461,,,,,,,
17400,0.24705290794372559,12.645875930786133,,,,,,,
17500,0.13178420066833496,15.629976272583008,,,,,,,
17600,0.1907275915145874,14.0275297164917,,,,,,,
17700,0.14491528272628784,15.112017631530762,,,,,,,
17800,0.28321605920791626,11.850650787353516,,,,,,,
17900,0.14437107741832733,15.690773010253906,,,,,,,
18000,0.1973235309123993,13.40730094909668,,,,,,,
18100,0.18951350450515747,14.162851333618164,,,,,,,
18200,0.1853288859128952,14.48465347290039,,,,,,,
18300,0.16828516125679016,15.480395317077637,,,,,,,
18400,0.2307375967502594,13.1453218460083,,,,,,,
18500,0.21331577003002167,14.057920455932617,,,,,,,
18600,0.20666281878948212,13.489953994750977,,,,,,,
18700,0.1844950169324875,14.123346328735352,,,,,,,
18800,0.1880180686712265,14.166448593139648,,,,,,,
18900,0.16953907907009125,14.486433982849121,,,,,,,
19000,0.167941153049469,14.218902587890625,,,,,,,
19100,0.26929396390914917,12.32219123840332,,,,,,,
19200,0.14135819673538208,15.604707717895508,,,,,,,
19300,0.14464256167411804,15.429609298706055,,,,,,,
19400,0.16403698921203613,15.160711288452148,,,,,,,
19500,0.2246394157409668,13.271711349487305,,,,,,,
19600,0.19414536654949188,14.096107482910156,,,,,,,
19700,0.1865389347076416,14.577277183532715,,,,,,,
19800,0.15998238325119019,14.97681713104248,,,,,,,
19900,0.21262423694133759,13.143104553222656,,,,,,,
20000,0.20841102302074432,13.647574424743652,,,,,,,
20100,0.26274240016937256,12.277029037475586,,,,,,,
20200,0.1197614073753357,15.809945106506348,,,,,,,
20300,0.22478926181793213,13.380786895751953,,,,,,,
20400,0.22751256823539734,13.713796615600586,,,,,,,
20500,0.15239766240119934,15.127254486083984,,,,,,,
20600,0.1493813395500183,15.807863235473633,,,,,,,
20700,0.19187329709529877,13.669105529785156,,,,,,,
20800,0.23711439967155457,12.799969673156738,,,,,,,
20900,0.14512929320335388,15.23215103149414,,,,,,,
21000,0.14712432026863098,15.049270629882812,,,,,,,
21100,0.19357173144817352,13.835711479187012,,,,,,,
21200,0.18863555788993835,14.101997375488281,,,,,,,
21300,0.1374334841966629,16.48025131225586,,,,,,,
21400,0.21535275876522064,13.371476173400879,,,,,,,
21500,0.18021588027477264,14.46408462524414,,,,,,,
21600,0.21721047163009644,12.964829444885254,,,,,,,
21700,0.15749363601207733,14.743477821350098,,,,,,,
21800,0.12601356208324432,16.20199203491211,,,,,,,
21900,0.13923344016075134,15.303050994873047,,,,,,,
22000,0.19771072268486023,13.786162376403809,,,,,,,
22100,0.13879306614398956,15.203614234924316,,,,,,,
22200,0.2155972719192505,13.485700607299805,,,,,,,
22300,0.2165682315826416,13.632349967956543,,,,,,,
22400,0.1769060492515564,14.363664627075195,,,,,,,
22500,0.22250056266784668,13.169427871704102,,,,,,,
22600,0.19561025500297546,13.696460723876953,,,,,,,
22700,0.2447008341550827,12.375365257263184,,,,,,,
22800,0.1466139703989029,15.783208847045898,,,,,,,
22900,0.20153507590293884,13.489358901977539,,,,,,,
23000,0.127792626619339,15.661983489990234,,,,,,,
23100,0.11476430296897888,16.076305389404297,,,,,,,
23200,0.16067424416542053,14.710467338562012,,,,,,,
23300,0.1939486712217331,13.758622169494629,,,,,,,
23400,0.17413429915905,14.421319961547852,,,,,,,
23500,0.17299656569957733,14.017724990844727,,,,,,,
23600,0.21838971972465515,13.085190773010254,,,,,,,
23700,0.13061600923538208,15.384536743164062,,,,,,,
23800,0.15453076362609863,15.019920349121094,,,,,,,
23900,0.20624284446239471,13.561954498291016,,,,,,,
24000,0.19407591223716736,13.526275634765625,,,,,,,
24100,0.20463228225708008,13.923044204711914,,,,,,,
24200,0.26504144072532654,12.86842155456543,,,,,,,
24300,0.20827648043632507,13.307134628295898,,,,,,,
24400,0.12185166776180267,16.44123077392578,,,,,,,
24500,0.15528668463230133,14.609708786010742,,,,,,,
24600,0.25076568126678467,12.722535133361816,,,,,,,
24700,0.12341790646314621,15.764298439025879,,,,,,,
24800,0.14869000017642975,15.613005638122559,,,,,,,
24900,0.1890280693769455,13.844270706176758,,,,,,,
25000,0.15605410933494568,14.566812515258789,,,,,,,
25100,0.14594143629074097,15.347753524780273,,,,,,,
25200,0.13135306537151337,15.392997741699219,,,,,,,
25300,0.19621944427490234,13.93743896484375,,,,,,,
25400,0.20171324908733368,14.149868965148926,,,,,,,
25500,0.2252400815486908,13.256772994995117,,,,,,,
25600,0.2103530615568161,13.299226760864258,,,,,,,
25700,0.19246438145637512,14.193193435668945,,,,,,,
25800,0.19563965499401093,14.497132301330566,,,,,,,
25900,0.1686553657054901,14.864739418029785,,,,,,,
26000,0.1980549693107605,13.899528503417969,,,,,,,
26100,0.1880582571029663,13.858678817749023,,,,,,,
26200,0.18601888418197632,14.575496673583984,,,,,,,
26300,0.1963081806898117,13.550594329833984,,,,,,,
26400,0.17488497495651245,14.427343368530273,,,,,,,
26500,0.23322716355323792,13.173076629638672,,,,,,,
26600,0.1647980511188507,15.096186637878418,,,,,,,
26700,0.21139511466026306,14.031044006347656,,,,,,,
26800,0.15137843787670135,15.506095886230469,,,,,,,
26900,0.18621405959129333,13.80676555633545,,,,,,,
27000,0.13658076524734497,15.28858470916748,,,,,,,
27100,0.20076122879981995,14.01763916015625,,,,,,,
27200,0.2381870597600937,12.85513973236084,,,,,,,
27300,0.19865700602531433,14.148843765258789,,,,,,,
27400,0.1357974261045456,15.192792892456055,,,,,,,
27500,0.1531619429588318,15.804545402526855,,,,,,,
27600,0.1968981921672821,13.725337982177734,,,,,,,
27700,0.17457091808319092,14.160282135009766,,,,,,,
27800,0.21999916434288025,13.19857406616211,,,,,,,
